code	level	name_en	name_short_en	name_es	name_short_es
1111	class	Oilseed, legume and cereal growing	Oilseed, legume and cereal growing	Cultivo de semillas oleaginosas, leguminosas y cereales	Cultivo de semillas oleaginosas, leguminosas y cereales
1112	class	Vegetable growing	Vegetable growing	Cultivo de hortalizas	Cultivo de hortalizas
1113	class	Fruit and tree nut growing	Fruit and tree nut growing	Cultivo de frutales y nueces	Cultivo de frutales y nueces
1114	class	Greenhouse and nursery growing, and floriculture	Greenhouse and nursery growing, and floriculture	Cultivo en invernaderos y viveros, y floricultura	Cultivo en invernaderos y viveros, y floricultura
1119	class	Other crop growing	Other crop growing	Otros cultivos	Otros cultivos
1121	class	Cattle raising	Cattle raising	Explotacion de bovinos	Explotacion de bovinos
1122	class	Pig raising	Pig raising	Explotacion de porcinos	Explotacion de porcinos
1123	class	Poultry raising	Poultry raising	Explotacion avicola	Explotacion avicola
1124	class	Sheep and goat raising	Sheep and goat raising	Explotacion de ovinos y caprinos	Explotacion de ovinos y caprinos
1125	class	Aquaculture	Aquaculture	Acuicultura	Acuicultura
1129	class	Other animal production	Other animal production	Explotacion de otros animales	Explotacion de otros animales
1131	class	Silviculture	Silviculture	Silvicultura	Silvicultura
1132	class	Forest nurseries and gathering of forest products	Forest nurseries and gathering of forest products	Viveros forestales y recoleccion de productos forestales	Viveros forestales y recoleccion de productos forestales
1133	class	Logging	Logging	Tala de arboles	Tala de arboles
1141	class	Fishing	Fishing	Pesca	Pesca
1142	class	Hunting and trapping	Hunting and trapping	Caza y captura	Caza y captura
1151	class	Services related to agriculture	Services related to agriculture	Servicios relacionados con la agricultura	Servicios relacionados con la agricultura
1152	class	Services related to animal breeding and production	Services related to animal breeding and production	Servicios relacionados con la cria y explotacion de animales	Servicios relacionados con la cria y explotacion de animales
1153	class	Services related to forestry	Services related to forestry	Servicios relacionados con el aprovechamiento forestal	Servicios relacionados con el aprovechamiento forestal
2111	class	Oil and gas extraction	Oil and gas extraction	Extraccion de petroleo y gas	Extraccion de petroleo y gas
2121	class	Coal mining	Coal mining	Mineria de carbon mineral	Mineria de carbon mineral
2122	class	Metallic ore mining	Metallic ore mining	Mineria de minerales metalicos	Mineria de minerales metalicos
2123	class	Nonmetallic ore mining	Nonmetallic ore mining	Mineria de minerales no metalicos	Mineria de minerales no metalicos
2131	class	Services related to mining	Services related to mining	Servicios relacionados con la mineria	Servicios relacionados con la mineria
2211	class	Electric power generation, transmission and distribution	Electric power generation, transmission and distribution	Generacion, transmision y distribucion de energia electrica	Generacion, transmision y distribucion de energia electrica
2221	class	Water collection, treatment and supply	Water collection, treatment and supply	Captacion, tratamiento y suministro de agua	Captacion, tratamiento y suministro de agua
2222	class	Gas supply through mains to final consumers	Gas supply through mains to final consumers	Suministro de gas por ductos al consumidor final	Suministro de gas por ductos al consumidor final
2361	class	Residential building construction	Residential building construction	Edificacion residencial	Edificacion residencial
2362	class	Nonresidential building construction	Nonresidential building construction	Edificacion no residencial	Edificacion no residencial
2371	class	Construction works for water, oil, gas, electric power and telecommunications supply	Construction works for water, oil, gas, electric power and telecommunications supply	Construccion de obras para el suministro de agua, petroleo, gas, energia electrica y telecomunicaciones	Construccion de obras para el suministro de agua, petroleo, gas, energia electrica y telecomunicaciones
2372	class	Land division and urbanization works	Land division and urbanization works	Division de terrenos y construccion de obras de urbanizacion	Division de terrenos y construccion de obras de urbanizacion
2373	class	Construction of roads, highways and similar works	Construction of roads, highways and similar works	Construccion de vias de comunicacion	Construccion de vias de comunicacion
2379	class	Other civil engineering construction	Other civil engineering construction	Otras construcciones de ingenieria civil	Otras construcciones de ingenieria civil
2381	class	Foundations, prefabricated structures assembly and exterior construction works	Foundations, prefabricated structures assembly and exterior construction works	Cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriores	Cimentaciones, montaje de estructuras prefabricadas y trabajos en exteriores
2382	class	Building installations and equipment	Building installations and equipment	Instalaciones y equipamiento en construcciones	Instalaciones y equipamiento en construcciones
2383	class	Building finishing works	Building finishing works	Trabajos de acabados en edificaciones	Trabajos de acabados en edificaciones
2389	class	Other specialized construction works	Other specialized construction works	Otros trabajos especializados para la construccion	Otros trabajos especializados para la construccion
3111	class	Animal food manufacturing	Animal food manufacturing	Elaboracion de alimentos para animales	Elaboracion de alimentos para animales
3112	class	Grain and seed milling, and fats and oils manufacturing	Grain and seed milling, and fats and oils manufacturing	Molienda de granos y de semillas y obtencion de aceites y grasas	Molienda de granos y de semillas y obtencion de aceites y grasas
3113	class	Sugar, chocolate, candies and similar products manufacturing	Sugar, chocolate, candies and similar products manufacturing	Elaboracion de azucares, chocolates, dulces y similares	Elaboracion de azucares, chocolates, dulces y similares
3114	class	Fruits, vegetables and prepared meals preserving	Fruits, vegetables and prepared meals preserving	Conservacion de frutas, verduras y alimentos preparados	Conservacion de frutas, verduras y alimentos preparados
3115	class	Dairy products manufacturing	Dairy products manufacturing	Elaboracion de productos lacteos	Elaboracion de productos lacteos
3116	class	Livestock, poultry and other edible animals slaughtering, packaging and processing	Livestock, poultry and other edible animals slaughtering, packaging and processing	Matanza, empacado y procesamiento de carne de ganado, aves y otros animales comestibles	Matanza, empacado y procesamiento de carne de ganado, aves y otros animales comestibles
3117	class	Seafood preparation and packaging	Seafood preparation and packaging	Preparacion y envasado de pescados y mariscos	Preparacion y envasado de pescados y mariscos
3118	class	Bakery products and tortilla manufacturing	Bakery products and tortilla manufacturing	Elaboracion de productos de panaderia y tortillas	Elaboracion de productos de panaderia y tortillas
3119	class	Other food manufacturing	Other food manufacturing	Otras industrias alimentarias	Otras industrias alimentarias
3121	class	Beverage industry	Beverage industry	Industria de las bebidas	Industria de las bebidas
3122	class	Tobacco industry	Tobacco industry	Industria del tabaco	Industria del tabaco
3131	class	Textile fibers preparation and spinning, and thread and yarn manufacturing	Textile fibers preparation and spinning, and thread and yarn manufacturing	Preparacion e hilado de fibras textiles, y fabricacion de hilos	Preparacion e hilado de fibras textiles, y fabricacion de hilos
3132	class	Fabrics manufacturing	Fabrics manufacturing	Fabricacion de telas	Fabricacion de telas
3133	class	Textile products finishing and coated fabrics manufacturing	Textile products finishing and coated fabrics manufacturing	Acabado de productos textiles y fabricacion de telas recubiertas	Acabado de productos textiles y fabricacion de telas recubiertas
3141	class	Rugs, linens and similar products confectioning	Rugs, linens and similar products confectioning	Confeccion de alfombras, blancos y similares	Confeccion de alfombras, blancos y similares
3149	class	Other textile products manufacturing, except apparel	Other textile products manufacturing, except apparel	Fabricacion de otros productos textiles, excepto prendas de vestir	Fabricacion de otros productos textiles, excepto prendas de vestir
3151	class	Knitted apparel manufacturing	Knitted apparel manufacturing	Fabricacion de prendas de vestir de punto	Fabricacion de prendas de vestir de punto
3152	class	Cut and sew apparel manufacturing	Cut and sew apparel manufacturing	Confeccion de prendas de vestir	Confeccion de prendas de vestir
3159	class	Cut and sew apparel accessories and other apparel manufacturing, not elsewhere classified	Cut and sew apparel accessories and other apparel manufacturing, not elsewhere classified	Confeccion de accesorios de vestir y otras prendas de vestir no clasificados en otra parte	Confeccion de accesorios de vestir y otras prendas de vestir no clasificados en otra parte
3161	class	Leather and fur tanning and finishing	Leather and fur tanning and finishing	Curtido y acabado de cuero y piel	Curtido y acabado de cuero y piel
3162	class	Footwear manufacturing	Footwear manufacturing	Fabricacion de calzado	Fabricacion de calzado
3169	class	Manufacturing of other leather, fur and allied materials products	Manufacturing of other leather, fur and allied materials products	Fabricacion de otros productos de cuero, piel y materiales sucedaneos	Fabricacion de otros productos de cuero, piel y materiales sucedaneos
3211	class	Wood sawing and preservation	Wood sawing and preservation	Aserrado y conservacion de la madera	Aserrado y conservacion de la madera
3212	class	Wood laminates and fiberboard manufacturing	Wood laminates and fiberboard manufacturing	Fabricacion de laminados y aglutinados de madera	Fabricacion de laminados y aglutinados de madera
3219	class	Other wood products manufacturing	Other wood products manufacturing	Fabricacion de otros productos de madera	Fabricacion de otros productos de madera
3221	class	Pulp, paper and paperboard manufacturing	Pulp, paper and paperboard manufacturing	Fabricacion de pulpa, papel y carton	Fabricacion de pulpa, papel y carton
3222	class	Paperboard and paper products manufacturing	Paperboard and paper products manufacturing	Fabricacion de productos de carton y papel	Fabricacion de productos de carton y papel
3231	class	Printing and related industries	Printing and related industries	Impresion e industrias conexas	Impresion e industrias conexas
3241	class	Manufacturing of products derived from petroleum and coal	Manufacturing of products derived from petroleum and coal	Fabricacion de productos derivados del petroleo y del carbon	Fabricacion de productos derivados del petroleo y del carbon
3251	class	Basic chemical products manufacturing	Basic chemical products manufacturing	Fabricacion de productos quimicos basicos	Fabricacion de productos quimicos basicos
3252	class	Synthetic resins and rubbers, and chemical fibers manufacturing	Synthetic resins and rubbers, and chemical fibers manufacturing	Fabricacion de resinas y hules sinteticos, y fibras quimicas	Fabricacion de resinas y hules sinteticos, y fibras quimicas
3253	class	Fertilizers, pesticides and other agrochemical products manufacturing	Fertilizers, pesticides and other agrochemical products manufacturing	Fabricacion de fertilizantes, pesticidas y otros agroquimicos	Fabricacion de fertilizantes, pesticidas y otros agroquimicos
3254	class	Pharmaceutical products manufacturing	Pharmaceutical products manufacturing	Fabricacion de productos farmaceuticos	Fabricacion de productos farmaceuticos
3255	class	Paints, coatings, and adhesives manufacturing	Paints, coatings, and adhesives manufacturing	Fabricacion de pinturas, recubrimientos y adhesivos	Fabricacion de pinturas, recubrimientos y adhesivos
3256	class	Soaps, cleaners and toilet preparations manufacturing	Soaps, cleaners and toilet preparations manufacturing	Fabricacion de jabones, limpiadores y preparaciones de tocador	Fabricacion de jabones, limpiadores y preparaciones de tocador
3259	class	Other chemical products manufacturing	Other chemical products manufacturing	Fabricacion de otros productos quimicos	Fabricacion de otros productos quimicos
3261	class	Plastic products manufacturing	Plastic products manufacturing	Fabricacion de productos de plastico	Fabricacion de productos de plastico
3262	class	Rubber products manufacturing	Rubber products manufacturing	Fabricacion de productos de hule	Fabricacion de productos de hule
3271	class	Manufacturing of products based on clays and refractory minerals	Manufacturing of products based on clays and refractory minerals	Fabricacion de productos a base de arcillas y minerales refractarios	Fabricacion de productos a base de arcillas y minerales refractarios
3272	class	Glass and glass products manufacturing	Glass and glass products manufacturing	Fabricacion de vidrio y productos de vidrio	Fabricacion de vidrio y productos de vidrio
3273	class	Cement and concrete products manufacturing	Cement and concrete products manufacturing	Fabricacion de cemento y productos de concreto	Fabricacion de cemento y productos de concreto
3274	class	Lime, gypsum and gypsum products manufacturing	Lime, gypsum and gypsum products manufacturing	Fabricacion de cal, yeso y productos de yeso	Fabricacion de cal, yeso y productos de yeso
3279	class	Other nonmetallic mineral products manufacturing	Other nonmetallic mineral products manufacturing	Fabricacion de otros productos a base de minerales no metalicos	Fabricacion de otros productos a base de minerales no metalicos
3311	class	Iron and steel basic industry	Iron and steel basic industry	Industria basica del hierro y del acero	Industria basica del hierro y del acero
3312	class	Iron and steel products manufacturing	Iron and steel products manufacturing	Fabricacion de productos de hierro y acero	Fabricacion de productos de hierro y acero
3313	class	Aluminum basic industry	Aluminum basic industry	Industria basica del aluminio	Industria basica del aluminio
3314	class	Nonferrous metal industry, except aluminum	Nonferrous metal industry, except aluminum	Industrias de metales no ferrosos, excepto aluminio	Industrias de metales no ferrosos, excepto aluminio
3315	class	Metal parts molding by casting	Metal parts molding by casting	Moldeo por fundicion de piezas metalicas	Moldeo por fundicion de piezas metalicas
3321	class	Forged and stamped metal products manufacturing	Forged and stamped metal products manufacturing	Fabricacion de productos metalicos forjados y troquelados	Fabricacion de productos metalicos forjados y troquelados
3322	class	Nonpowered hand tools and metal kitchen utensils manufacturing	Nonpowered hand tools and metal kitchen utensils manufacturing	Fabricacion de herramientas de mano sin motor y utensilios de cocina metalicos	Fabricacion de herramientas de mano sin motor y utensilios de cocina metalicos
3323	class	Metal structures and iron works products manufacturing	Metal structures and iron works products manufacturing	Fabricacion de estructuras metalicas y productos de herreria	Fabricacion de estructuras metalicas y productos de herreria
3324	class	Boilers, tanks and metal containers manufacturing	Boilers, tanks and metal containers manufacturing	Fabricacion de calderas, tanques y envases metalicos	Fabricacion de calderas, tanques y envases metalicos
3325	class	Metal fittings and locks manufacturing	Metal fittings and locks manufacturing	Fabricacion de herrajes y cerraduras	Fabricacion de herrajes y cerraduras
3326	class	Wire, wire products and springs manufacturing	Wire, wire products and springs manufacturing	Fabricacion de alambre, productos de alambre y resortes	Fabricacion de alambre, productos de alambre y resortes
3327	class	Metal parts machining and screws manufacturing	Metal parts machining and screws manufacturing	Maquinado de piezas metalicas y fabricacion de tornillos	Maquinado de piezas metalicas y fabricacion de tornillos
3328	class	Metal coating and finishings	Metal coating and finishings	Recubrimientos y terminados metalicos	Recubrimientos y terminados metalicos
3329	class	Other metal products manufacturing	Other metal products manufacturing	Fabricacion de otros productos metalicos	Fabricacion de otros productos metalicos
3331	class	Agricultural, construction and extractive industry machinery and equipment manufacturing	Agricultural, construction and extractive industry machinery and equipment manufacturing	Fabricacion de maquinaria y equipo agropecuario, para la construccion y para la industria extractiva	Fabricacion de maquinaria y equipo agropecuario, para la construccion y para la industria extractiva
3332	class	Industrial machinery and equipment manufacturing, except metalworking	Industrial machinery and equipment manufacturing, except metalworking	Fabricacion de maquinaria y equipo para las industrias manufactureras, excepto la metalmecanica	Fabricacion de maquinaria y equipo para las industrias manufactureras, excepto la metalmecanica
3333	class	Commercial and service industry machinery and equipment manufacturing	Commercial and service industry machinery and equipment manufacturing	Fabricacion de maquinaria y equipo para el comercio y los servicios	Fabricacion de maquinaria y equipo para el comercio y los servicios
3334	class	Air conditioning, heating, and industrial and commercial refrigeration equipment manufacturing	Air conditioning, heating, and industrial and commercial refrigeration equipment manufacturing	Fabricacion de equipo de aire acondicionado, calefaccion, y de refrigeracion industrial y comercial	Fabricacion de equipo de aire acondicionado, calefaccion, y de refrigeracion industrial y comercial
3335	class	Metalworking industry machinery and equipment manufacturing	Metalworking industry machinery and equipment manufacturing	Fabricacion de maquinaria y equipo para la industria metalmecanica	Fabricacion de maquinaria y equipo para la industria metalmecanica
3336	class	Internal combustion engines, turbines and power transmissions manufacturing	Internal combustion engines, turbines and power transmissions manufacturing	Fabricacion de motores de combustion interna, turbinas y transmisiones	Fabricacion de motores de combustion interna, turbinas y transmisiones
3339	class	Other general purpose machinery and equipment manufacturing	Other general purpose machinery and equipment manufacturing	Fabricacion de otra maquinaria y equipo para la industria en general	Fabricacion de otra maquinaria y equipo para la industria en general
3341	class	Computer and peripheral equipment manufacturing	Computer and peripheral equipment manufacturing	Fabricacion de computadoras y equipo periferico	Fabricacion de computadoras y equipo periferico
3342	class	Communications equipment manufacturing	Communications equipment manufacturing	Fabricacion de equipo de comunicacion	Fabricacion de equipo de comunicacion
3343	class	Audio and video equipment manufacturing	Audio and video equipment manufacturing	Fabricacion de equipo de audio y de video	Fabricacion de equipo de audio y de video
3344	class	Electronic components manufacturing	Electronic components manufacturing	Fabricacion de componentes electronicos	Fabricacion de componentes electronicos
3345	class	Manufacturing of measuring, control, navigation instruments and electronic medical equipment manufacturing	Manufacturing of measuring, control, navigation instruments and electronic medical equipment manufacturing	Fabricacion de instrumentos de medicion, control, navegacion, y equipo medico electronico	Fabricacion de instrumentos de medicion, control, navegacion, y equipo medico electronico
3346	class	Manufacturing and reproducing magnetic and optical media	Manufacturing and reproducing magnetic and optical media	Fabricacion y reproduccion de medios magneticos y opticos	Fabricacion y reproduccion de medios magneticos y opticos
3351	class	Lighting accessories manufacturing	Lighting accessories manufacturing	Fabricacion de accesorios de iluminacion	Fabricacion de accesorios de iluminacion
3352	class	Household electrical appliances manufacturing	Household electrical appliances manufacturing	Fabricacion de aparatos electricos de uso domestico	Fabricacion de aparatos electricos de uso domestico
3353	class	Electric power generation and distribution equipment manufacturing	Electric power generation and distribution equipment manufacturing	Fabricacion de equipo de generacion y distribucion de energia electrica	Fabricacion de equipo de generacion y distribucion de energia electrica
3359	class	Other electrical equipment and accessories manufacturing	Other electrical equipment and accessories manufacturing	Fabricacion de otros equipos y accesorios electricos	Fabricacion de otros equipos y accesorios electricos
3361	class	Automobiles and trucks manufacturing	Automobiles and trucks manufacturing	Fabricacion de automoviles y camiones	Fabricacion de automoviles y camiones
3362	class	Motor vehicle bodies and trailers manufacturing	Motor vehicle bodies and trailers manufacturing	Fabricacion de carrocerias y remolques	Fabricacion de carrocerias y remolques
3363	class	Motor vehicle parts manufacturing	Motor vehicle parts manufacturing	Fabricacion de partes para vehiculos automotores	Fabricacion de partes para vehiculos automotores
3364	class	Aerospace equipment manufacturing	Aerospace equipment manufacturing	Fabricacion de equipo aeroespacial	Fabricacion de equipo aeroespacial
3365	class	Railroad equipment manufacturing	Railroad equipment manufacturing	Fabricacion de equipo ferroviario	Fabricacion de equipo ferroviario
3366	class	Ship and boat manufacturing	Ship and boat manufacturing	Fabricacion de embarcaciones	Fabricacion de embarcaciones
3369	class	Other transportation equipment manufacturing	Other transportation equipment manufacturing	Fabricacion de otro equipo de transporte	Fabricacion de otro equipo de transporte
3371	class	Furniture manufacturing, except office furniture and shelving	Furniture manufacturing, except office furniture and shelving	Fabricacion de muebles, excepto de oficina y estanteria	Fabricacion de muebles, excepto de oficina y estanteria
3372	class	Office furniture and shelving manufacturing	Office furniture and shelving manufacturing	Fabricacion de muebles de oficina y estanteria	Fabricacion de muebles de oficina y estanteria
3379	class	Mattresses, blinds and curtain rods manufacturing	Mattresses, blinds and curtain rods manufacturing	Fabricacion de colchones, persianas y cortineros	Fabricacion de colchones, persianas y cortineros
3391	class	Manufacturing of nonelectronic medical, dental and laboratory equipment and disposable material, and ophthalmic goods manufacturing	Manufacturing of nonelectronic medical, dental and laboratory equipment and disposable material, and ophthalmic goods manufacturing	Fabricacion de equipo no electronico y material desechable de uso medico, dental y para laboratorio, y articulos oftalmicos	Fabricacion de equipo no electronico y material desechable de uso medico, dental y para laboratorio, y articulos oftalmicos
3399	class	Other manufacturing industries	Other manufacturing industries	Otras industrias manufactureras	Otras industrias manufactureras
4311	class	Wholesale trade of groceries and food	Wholesale trade of groceries and food	Comercio al por mayor de abarrotes y alimentos	Comercio al por mayor de abarrotes y alimentos
4312	class	Wholesale of beverages, ice and tobacco	Wholesale of beverages, ice and tobacco	Comercio al por mayor de bebidas, hielo y tabaco	Comercio al por mayor de bebidas, hielo y tabaco
4321	class	Wholesale trade of textile products and footwear	Wholesale trade of textile products and footwear	Comercio al por mayor de productos textiles y calzado	Comercio al por mayor de productos textiles y calzado
4331	class	Wholesale trade of pharmaceutical products	Wholesale trade of pharmaceutical products	Comercio al por mayor de productos farmaceuticos	Comercio al por mayor de productos farmaceuticos
4332	class	Wholesale trade of perfumery products, cosmetics and jewelry	Wholesale trade of perfumery products, cosmetics and jewelry	Comercio al por mayor de articulos de perfumeria, cosmeticos y joyeria	Comercio al por mayor de articulos de perfumeria, cosmeticos y joyeria
4333	class	Wholesale trade of records, toys and sporting goods	Wholesale trade of records, toys and sporting goods	Comercio al por mayor de discos, juguetes y articulos deportivos	Comercio al por mayor de discos, juguetes y articulos deportivos
4334	class	Wholesale trade of stationery supplies, books, magazines and newspapers	Wholesale trade of stationery supplies, books, magazines and newspapers	Comercio al por mayor de articulos de papeleria, libros, revistas y periodicos	Comercio al por mayor de articulos de papeleria, libros, revistas y periodicos
4335	class	Wholesale trade of small and major household appliances	Wholesale trade of small and major household appliances	Comercio al por mayor de electrodomesticos menores y aparatos de linea blanca	Comercio al por mayor de electrodomesticos menores y aparatos de linea blanca
4341	class	Wholesale trade of agricultural and forestry raw materials	Wholesale trade of agricultural and forestry raw materials	Comercio al por mayor de materias primas agropecuarias y forestales	Comercio al por mayor de materias primas agropecuarias y forestales
4342	class	Wholesale trade of industrial raw materials	Wholesale trade of industrial raw materials	Comercio al por mayor de materias primas para la industria	Comercio al por mayor de materias primas para la industria
4343	class	Wholesale trade of waste materials	Wholesale trade of waste materials	Comercio al por mayor de materiales de desecho	Comercio al por mayor de materiales de desecho
4351	class	Wholesale trade of agricultural, forestry and fishing machinery and equipment	Wholesale trade of agricultural, forestry and fishing machinery and equipment	Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca	Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca
4352	class	Wholesale trade of industrial machinery and equipment	Wholesale trade of industrial machinery and equipment	Comercio al por mayor de maquinaria y equipo para la industria	Comercio al por mayor de maquinaria y equipo para la industria
4353	class	Wholesale trade of commercial and service industry machinery and equipment	Wholesale trade of commercial and service industry machinery and equipment	Comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales	Comercio al por mayor de maquinaria y equipo para los servicios y para actividades comerciales
4354	class	Wholesale trade of computer and office furniture and equipment, and other general purpose machinery and equipment	Wholesale trade of computer and office furniture and equipment, and other general purpose machinery and equipment	Comercio al por mayor de mobiliario y equipo de computo y de oficina, y de otra maquinaria y equipo de uso general	Comercio al por mayor de mobiliario y equipo de computo y de oficina, y de otra maquinaria y equipo de uso general
4361	class	Wholesale trade of trucks and new parts for automobiles, pickup trucks and trucks	Wholesale trade of trucks and new parts for automobiles, pickup trucks and trucks	Comercio al por mayor de camiones y de partes y refacciones nuevas para automoviles, camionetas y camiones	Comercio al por mayor de camiones y de partes y refacciones nuevas para automoviles, camionetas y camiones
4371	class	Wholesale trade intermediation, except through Internet and other electronic media	Wholesale trade intermediation, except through Internet and other electronic media	Intermediacion de comercio al por mayor, excepto a traves de Internet y de otros medios electronicos	Intermediacion de comercio al por mayor, excepto a traves de Internet y de otros medios electronicos
4372	class	Wholesale trade intermediation exclusively through Internet and other electronic media	Wholesale trade intermediation exclusively through Internet and other electronic media	Intermediacion de comercio al por mayor exclusivamente a traves de Internet y otros medios electronicos	Intermediacion de comercio al por mayor exclusivamente a traves de Internet y otros medios electronicos
4611	class	Retail trade of groceries and food	Retail trade of groceries and food	Comercio al por menor de abarrotes y alimentos	Comercio al por menor de abarrotes y alimentos
4612	class	Retail trade of beverages, ice and tobacco	Retail trade of beverages, ice and tobacco	Comercio al por menor de bebidas, hielo y tabaco	Comercio al por menor de bebidas, hielo y tabaco
4621	class	Retail trade in self-service shops	Retail trade in self-service shops	Comercio al por menor en tiendas de autoservicio	Comercio al por menor en tiendas de autoservicio
4622	class	Retail trade in department stores	Retail trade in department stores	Comercio al por menor en tiendas departamentales	Comercio al por menor en tiendas departamentales
4631	class	Retail trade of textile products, except apparel	Retail trade of textile products, except apparel	Comercio al por menor de productos textiles, excepto ropa	Comercio al por menor de productos textiles, excepto ropa
4632	class	Retail trade of apparel, costume jewelry and clothing accessories	Retail trade of apparel, costume jewelry and clothing accessories	Comercio al por menor de ropa, bisuteria y accesorios de vestir	Comercio al por menor de ropa, bisuteria y accesorios de vestir
4633	class	Retail trade of footwear	Retail trade of footwear	Comercio al por menor de calzado	Comercio al por menor de calzado
4641	class	Retail trade of health care items	Retail trade of health care items	Comercio al por menor de articulos para el cuidado de la salud	Comercio al por menor de articulos para el cuidado de la salud
4651	class	Retail trade of perfumery and jewelry products	Retail trade of perfumery and jewelry products	Comercio al por menor de articulos de perfumeria y joyeria	Comercio al por menor de articulos de perfumeria y joyeria
4652	class	Retail trade of recreational goods	Retail trade of recreational goods	Comercio al por menor de articulos para el esparcimiento	Comercio al por menor de articulos para el esparcimiento
4653	class	Retail trade of stationery supplies, books, magazines and newspapers	Retail trade of stationery supplies, books, magazines and newspapers	Comercio al por menor de articulos de papeleria, libros, revistas y periodicos	Comercio al por menor de articulos de papeleria, libros, revistas y periodicos
4659	class	Retail of pets, gifts, religious, disposable and other personal goods	Retail of pets, gifts, religious, disposable and other personal goods	Comercio al por menor de mascotas, regalos, articulos religiosos, desechables y otros articulos de uso personal	Comercio al por menor de mascotas, regalos, articulos religiosos, desechables y otros articulos de uso personal
4661	class	Retail trade of household furniture and other household goods	Retail trade of household furniture and other household goods	Comercio al por menor de muebles para el hogar y otros enseres domesticos	Comercio al por menor de muebles para el hogar y otros enseres domesticos
4662	class	Retail trade of computer furniture, equipment and accessories; telephones and other communication devices	Retail trade of computer furniture, equipment and accessories; telephones and other communication devices	Comercio al por menor de mobiliario, equipo y accesorios de computo, telefonos y otros aparatos de comunicacion	Comercio al por menor de mobiliario, equipo y accesorios de computo, telefonos y otros aparatos de comunicacion
4663	class	Retail trade of interior decorative articles	Retail trade of interior decorative articles	Comercio al por menor de articulos para la decoracion de interiores	Comercio al por menor de articulos para la decoracion de interiores
4664	class	Retail trade of used goods	Retail trade of used goods	Comercio al por menor de articulos usados	Comercio al por menor de articulos usados
4671	class	Retail trade of hardware and glass	Retail trade of hardware and glass	Comercio al por menor de articulos de ferreteria, tlapaleria y vidrios	Comercio al por menor de articulos de ferreteria, tlapaleria y vidrios
4681	class	Retail trade of automobiles and pickup trucks	Retail trade of automobiles and pickup trucks	Comercio al por menor de automoviles y camionetas	Comercio al por menor de automoviles y camionetas
4682	class	Retail trade of parts for automobiles, pickup trucks and trucks	Retail trade of parts for automobiles, pickup trucks and trucks	Comercio al por menor de partes y refacciones para automoviles, camionetas y camiones	Comercio al por menor de partes y refacciones para automoviles, camionetas y camiones
4683	class	Retail trade of motorcycles, and other motor vehicles	Retail trade of motorcycles, and other motor vehicles	Comercio al por menor de motocicletas y otros vehiculos de motor	Comercio al por menor de motocicletas y otros vehiculos de motor
4684	class	Retail trade of fuels, lubricating oils and greases	Retail trade of fuels, lubricating oils and greases	Comercio al por menor de combustibles, aceites y grasas lubricantes	Comercio al por menor de combustibles, aceites y grasas lubricantes
4691	class	Retail trade exclusively through Internet, and printed catalogs, television and similar media	Retail trade exclusively through Internet, and printed catalogs, television and similar media	Comercio al por menor exclusivamente a traves de Internet, y catalogos impresos, television y similares	Comercio al por menor exclusivamente a traves de Internet, y catalogos impresos, television y similares
4692	class	Retail trade exclusively through Internet, and printed catalogs, television and similar media	Retail trade exclusively through Internet, and printed catalogs, television and similar media	Comercio al por menor exclusivamente a traves de Internet, y catalogos impresos, television y similares	Comercio al por menor exclusivamente a traves de Internet, y catalogos impresos, television y similares
4811	class	Scheduled air transportation	Scheduled air transportation	Transporte aereo regular	Transporte aereo regular
4812	class	Nonscheduled air transportation	Nonscheduled air transportation	Transporte aereo no regular	Transporte aereo no regular
4821	class	Rail transportation	Rail transportation	Transporte por ferrocarril	Transporte por ferrocarril
4831	class	Maritime transportation	Maritime transportation	Transporte maritimo	Transporte maritimo
4832	class	Inland water transportation	Inland water transportation	Transporte por aguas interiores	Transporte por aguas interiores
4841	class	General freight trucking	General freight trucking	Autotransporte de carga general	Autotransporte de carga general
4842	class	Specialized freight trucking	Specialized freight trucking	Autotransporte de carga especializado	Autotransporte de carga especializado
