6digit_code	4digit_code	2digit_code	section_code
620419	6204	62	0
620421	6204	62	0
620422	6204	62	0
620423	6204	62	0
620429	6204	62	0
620431	6204	62	0
620432	6204	62	0
620433	6204	62	0
620439	6204	62	0
620441	6204	62	0
620442	6204	62	0
620443	6204	62	0
620444	6204	62	0
620449	6204	62	0
620451	6204	62	0
620452	6204	62	0
620453	6204	62	0
620459	6204	62	0
620461	6204	62	0
620462	6204	62	0
620463	6204	62	0
620469	6204	62	0
620510	6205	62	0
620520	6205	62	0
620530	6205	62	0
620590	6205	62	0
620610	6206	62	0
620620	6206	62	0
620630	6206	62	0
620640	6206	62	0
620690	6206	62	0
620711	6207	62	0
620719	6207	62	0
620721	6207	62	0
620722	6207	62	0
620729	6207	62	0
620791	6207	62	0
620792	6207	62	0
620799	6207	62	0
620811	6208	62	0
620819	6208	62	0
620821	6208	62	0
620822	6208	62	0
620829	6208	62	0
620891	6208	62	0
620892	6208	62	0
620899	6208	62	0
620910	6209	62	0
620920	6209	62	0
620930	6209	62	0
620990	6209	62	0
621010	6210	62	0
621020	6210	62	0
621030	6210	62	0
621040	6210	62	0
621050	6210	62	0
621111	6211	62	0
621112	6211	62	0
621120	6211	62	0
621131	6211	62	0
621132	6211	62	0
621133	6211	62	0
621139	6211	62	0
621141	6211	62	0
621142	6211	62	0
621143	6211	62	0
621149	6211	62	0
621210	6212	62	0
621220	6212	62	0
621230	6212	62	0
621290	6212	62	0
621310	6213	62	0
621320	6213	62	0
621390	6213	62	0
621410	6214	62	0
621420	6214	62	0
621430	6214	62	0
621440	6214	62	0
621490	6214	62	0
621510	6215	62	0
621520	6215	62	0
621590	6215	62	0
621600	6216	62	0
621710	6217	62	0
621790	6217	62	0
630110	6301	63	0
630120	6301	63	0
630130	6301	63	0
630140	6301	63	0
630190	6301	63	0
630210	6302	63	0
630221	6302	63	0
630222	6302	63	0
630229	6302	63	0
630231	6302	63	0
630232	6302	63	0
630239	6302	63	0
630240	6302	63	0
630251	6302	63	0
630252	6302	63	0
630253	6302	63	0
630259	6302	63	0
630260	6302	63	0
630291	6302	63	0
630292	6302	63	0
630293	6302	63	0
630299	6302	63	0
630311	6303	63	0
630312	6303	63	0
630319	6303	63	0
630391	6303	63	0
630392	6303	63	0
630399	6303	63	0
630411	6304	63	0
630419	6304	63	0
630491	6304	63	0
630492	6304	63	0
630493	6304	63	0
630499	6304	63	0
630510	6305	63	0
630520	6305	63	0
630531	6305	63	0
630539	6305	63	0
630590	6305	63	0
630611	6306	63	0
630612	6306	63	0
630619	6306	63	0
630621	6306	63	0
630622	6306	63	0
630629	6306	63	0
630631	6306	63	0
630639	6306	63	0
630641	6306	63	0
630649	6306	63	0
630691	6306	63	0
630699	6306	63	0
630710	6307	63	0
630720	6307	63	0
630790	6307	63	0
630800	6308	63	0
630900	6309	63	0
631010	6310	63	0
631090	6310	63	0
640110	6401	64	0
640191	6401	64	0
640192	6401	64	0
640199	6401	64	0
640211	6402	64	0
640219	6402	64	0
640220	6402	64	0
640230	6402	64	0
640291	6402	64	0
640299	6402	64	0
640311	6403	64	0
640319	6403	64	0
640320	6403	64	0
640330	6403	64	0
640340	6403	64	0
640351	6403	64	0
640359	6403	64	0
640391	6403	64	0
640399	6403	64	0
640411	6404	64	0
640419	6404	64	0
640420	6404	64	0
640510	6405	64	0
640520	6405	64	0
640590	6405	64	0
640610	6406	64	0
640620	6406	64	0
640691	6406	64	0
640699	6406	64	0
650100	6501	65	0
650200	6502	65	0
650300	6503	65	0
650400	6504	65	0
650510	6505	65	0
650590	6505	65	0
650610	6506	65	0
650691	6506	65	0
650692	6506	65	0
650699	6506	65	0
650700	6507	65	0
660110	6601	66	0
660191	6601	66	0
660199	6601	66	0
660200	6602	66	0
660310	6603	66	0
660320	6603	66	0
660390	6603	66	0
670100	6701	67	0
670210	6702	67	0
670290	6702	67	0
670300	6703	67	0
670411	6704	67	0
670419	6704	67	0
670420	6704	67	0
670490	6704	67	0
680100	6801	68	2
680210	6802	68	2
680221	6802	68	2
680222	6802	68	2
680223	6802	68	2
680229	6802	68	2
680291	6802	68	2
680292	6802	68	2
680293	6802	68	2
680299	6802	68	2
680300	6803	68	2
680410	6804	68	2
680421	6804	68	2
680422	6804	68	2
680423	6804	68	2
680430	6804	68	2
680510	6805	68	2
680520	6805	68	2
680530	6805	68	2
680610	6806	68	2
680620	6806	68	2
680690	6806	68	2
680710	6807	68	2
680790	6807	68	2
680800	6808	68	2
680911	6809	68	2
680919	6809	68	2
680990	6809	68	2
681011	6810	68	2
681019	6810	68	2
681020	6810	68	2
681091	6810	68	2
681099	6810	68	2
681110	6811	68	2
681120	6811	68	2
681130	6811	68	2
681190	6811	68	2
681210	6812	68	2
681220	6812	68	2
681230	6812	68	2
681240	6812	68	2
681250	6812	68	2
681260	6812	68	2
681270	6812	68	2
681290	6812	68	2
681310	6813	68	2
681390	6813	68	2
681410	6814	68	2
681490	6814	68	2
681510	6815	68	2
681520	6815	68	2
681591	6815	68	2
681599	6815	68	2
690100	6901	69	2
690210	6902	69	2
690220	6902	69	2
690290	6902	69	2
690310	6903	69	2
690320	6903	69	2
690390	6903	69	2
690410	6904	69	2
690490	6904	69	2
690510	6905	69	2
690590	6905	69	2
690600	6906	69	2
690710	6907	69	2
690790	6907	69	2
690810	6908	69	2
690890	6908	69	2
690911	6909	69	2
690919	6909	69	2
690990	6909	69	2
691010	6910	69	2
691090	6910	69	2
691110	6911	69	2
691190	6911	69	2
691200	6912	69	2
691310	6913	69	2
691390	6913	69	2
691410	6914	69	2
691490	6914	69	2
700100	7001	70	2
700210	7002	70	2
700220	7002	70	2
700231	7002	70	2
700232	7002	70	2
700239	7002	70	2
700311	7003	70	2
700319	7003	70	2
700320	7003	70	2
700330	7003	70	2
700410	7004	70	2
700490	7004	70	2
700510	7005	70	2
700521	7005	70	2
700529	7005	70	2
700530	7005	70	2
700600	7006	70	2
700711	7007	70	2
700719	7007	70	2
700721	7007	70	2
700729	7007	70	2
700800	7008	70	2
700910	7009	70	2
700991	7009	70	2
700992	7009	70	2
701010	7010	70	2
701090	7010	70	2
701110	7011	70	2
701120	7011	70	2
701190	7011	70	2
701200	7012	70	2
701310	7013	70	2
701321	7013	70	2
701329	7013	70	2
701331	7013	70	2
701332	7013	70	2
701339	7013	70	2
701391	7013	70	2
701399	7013	70	2
701400	7014	70	2
701510	7015	70	2
701590	7015	70	2
701610	7016	70	2
701690	7016	70	2
701710	7017	70	2
701720	7017	70	2
701790	7017	70	2
701810	7018	70	2
701820	7018	70	2
701890	7018	70	2
701910	7019	70	2
701920	7019	70	2
701931	7019	70	2
701932	7019	70	2
701939	7019	70	2
701990	7019	70	2
702000	7020	70	2
710110	7101	71	2
710121	7101	71	2
710122	7101	71	2
710210	7102	71	2
710221	7102	71	2
710229	7102	71	2
710231	7102	71	2
710239	7102	71	2
710310	7103	71	2
710391	7103	71	2
710399	7103	71	2
710410	7104	71	2
710420	7104	71	2
710490	7104	71	2
710510	7105	71	2
710590	7105	71	2
710610	7106	71	2
710691	7106	71	2
710692	7106	71	2
710700	7107	71	2
710811	7108	71	2
710812	7108	71	2
710813	7108	71	2
710900	7109	71	2
711011	7110	71	2
711019	7110	71	2
711021	7110	71	2
711029	7110	71	2
711031	7110	71	2
711039	7110	71	2
711041	7110	71	2
711049	7110	71	2
711100	7111	71	2
711210	7112	71	2
711220	7112	71	2
711290	7112	71	2
711311	7113	71	2
711319	7113	71	2
711320	7113	71	2
711411	7114	71	2
711419	7114	71	2
711420	7114	71	2
711510	7115	71	2
711590	7115	71	2
711610	7116	71	2
711620	7116	71	2
711711	7117	71	2
711719	7117	71	2
711790	7117	71	2
711810	7118	71	2
720110	7201	72	4
720120	7201	72	4
720130	7201	72	4
720140	7201	72	4
720211	7202	72	4
720219	7202	72	4
720221	7202	72	4
720229	7202	72	4
720230	7202	72	4
720241	7202	72	4
720249	7202	72	4
720250	7202	72	4
720260	7202	72	4
720270	7202	72	4
720280	7202	72	4
720291	7202	72	4
720292	7202	72	4
720293	7202	72	4
720299	7202	72	4
720310	7203	72	4
720390	7203	72	4
720410	7204	72	4
720421	7204	72	4
720429	7204	72	4
720430	7204	72	4
720441	7204	72	4
720449	7204	72	4
720450	7204	72	4
720510	7205	72	4
720521	7205	72	4
720529	7205	72	4
720610	7206	72	4
720690	7206	72	4
720711	7207	72	4
720712	7207	72	4
720719	7207	72	4
720720	7207	72	4
720811	7208	72	4
720812	7208	72	4
720813	7208	72	4
720814	7208	72	4
720821	7208	72	4
720822	7208	72	4
720823	7208	72	4
720824	7208	72	4
720831	7208	72	4
720832	7208	72	4
720833	7208	72	4
720834	7208	72	4
720835	7208	72	4
720841	7208	72	4
720842	7208	72	4
720843	7208	72	4
720844	7208	72	4
720845	7208	72	4
720890	7208	72	4
720911	7209	72	4
720912	7209	72	4
720913	7209	72	4
720914	7209	72	4
720921	7209	72	4
720922	7209	72	4
720923	7209	72	4
720924	7209	72	4
720931	7209	72	4
720932	7209	72	4
720933	7209	72	4
720934	7209	72	4
720941	7209	72	4
720942	7209	72	4
720943	7209	72	4
720944	7209	72	4
720990	7209	72	4
721011	7210	72	4
721012	7210	72	4
721020	7210	72	4
721031	7210	72	4
721039	7210	72	4
721041	7210	72	4
721049	7210	72	4
721050	7210	72	4
721060	7210	72	4
721070	7210	72	4
721090	7210	72	4
721111	7211	72	4
721112	7211	72	4
721119	7211	72	4
721121	7211	72	4
721122	7211	72	4
721129	7211	72	4
721130	7211	72	4
721141	7211	72	4
721149	7211	72	4
721190	7211	72	4
721210	7212	72	4
721221	7212	72	4
721229	7212	72	4
721230	7212	72	4
721240	7212	72	4
721250	7212	72	4
721260	7212	72	4
721310	7213	72	4
721320	7213	72	4
721331	7213	72	4
721339	7213	72	4
721341	7213	72	4
721349	7213	72	4
721350	7213	72	4
721410	7214	72	4
721420	7214	72	4
721430	7214	72	4
721440	7214	72	4
721450	7214	72	4
721460	7214	72	4
721510	7215	72	4
721520	7215	72	4
721530	7215	72	4
721540	7215	72	4
721590	7215	72	4
721610	7216	72	4
721621	7216	72	4
721622	7216	72	4
721631	7216	72	4
721632	7216	72	4
721633	7216	72	4
721640	7216	72	4
721650	7216	72	4
721660	7216	72	4
721690	7216	72	4
721711	7217	72	4
721712	7217	72	4
721713	7217	72	4
721719	7217	72	4
721721	7217	72	4
721722	7217	72	4
721723	7217	72	4
721729	7217	72	4
721731	7217	72	4
721732	7217	72	4
721733	7217	72	4
721739	7217	72	4
721810	7218	72	4
721890	7218	72	4
721911	7219	72	4
721912	7219	72	4
721913	7219	72	4
721914	7219	72	4
721921	7219	72	4
721922	7219	72	4
721923	7219	72	4
721924	7219	72	4
721931	7219	72	4
721932	7219	72	4
721933	7219	72	4
721934	7219	72	4
721935	7219	72	4
721990	7219	72	4
722011	7220	72	4
722012	7220	72	4
722020	7220	72	4
722090	7220	72	4
722100	7221	72	4
722210	7222	72	4
722220	7222	72	4
722230	7222	72	4
722240	7222	72	4
722300	7223	72	4
722410	7224	72	4
722490	7224	72	4
722510	7225	72	4
722520	7225	72	4
722530	7225	72	4
722540	7225	72	4
722550	7225	72	4
722590	7225	72	4
722610	7226	72	4
722620	7226	72	4
722691	7226	72	4
722692	7226	72	4
722699	7226	72	4
722710	7227	72	4
722720	7227	72	4
722790	7227	72	4
722810	7228	72	4
722820	7228	72	4
722830	7228	72	4
722840	7228	72	4
722850	7228	72	4
722860	7228	72	4
722870	7228	72	4
722880	7228	72	4
722910	7229	72	4
722920	7229	72	4
722990	7229	72	4
730110	7301	73	4
730120	7301	73	4
730210	7302	73	4
730220	7302	73	4
730230	7302	73	4
730240	7302	73	4
730290	7302	73	4
730300	7303	73	4
730410	7304	73	4
730420	7304	73	4
730431	7304	73	4
730439	7304	73	4
730441	7304	73	4
730449	7304	73	4
730451	7304	73	4
730459	7304	73	4
730490	7304	73	4
730511	7305	73	4
730512	7305	73	4
730519	7305	73	4
730520	7305	73	4
730531	7305	73	4
730539	7305	73	4
730590	7305	73	4
730610	7306	73	4
730620	7306	73	4
730630	7306	73	4
730640	7306	73	4
730650	7306	73	4
730660	7306	73	4
730690	7306	73	4
730711	7307	73	4
730719	7307	73	4
730721	7307	73	4
730722	7307	73	4
730723	7307	73	4
730729	7307	73	4
730791	7307	73	4
730792	7307	73	4
730793	7307	73	4
730799	7307	73	4
730810	7308	73	4
730820	7308	73	4
730830	7308	73	4
730840	7308	73	4
730890	7308	73	4
730900	7309	73	4
731010	7310	73	4
731021	7310	73	4
731029	7310	73	4
731100	7311	73	4
731210	7312	73	4
731290	7312	73	4
731300	7313	73	4
731411	7314	73	4
731419	7314	73	4
731420	7314	73	4
731430	7314	73	4
731441	7314	73	4
731442	7314	73	4
731449	7314	73	4
731450	7314	73	4
731511	7315	73	4
731512	7315	73	4
731519	7315	73	4
731520	7315	73	4
731581	7315	73	4
731582	7315	73	4
731589	7315	73	4
731590	7315	73	4
731600	7316	73	4
731700	7317	73	4
731811	7318	73	4
731812	7318	73	4
731813	7318	73	4
731814	7318	73	4
731815	7318	73	4
731816	7318	73	4
731819	7318	73	4
731821	7318	73	4
731822	7318	73	4
731823	7318	73	4
731824	7318	73	4
731829	7318	73	4
731910	7319	73	4
731920	7319	73	4
731930	7319	73	4
731990	7319	73	4
732010	7320	73	4
732020	7320	73	4
732090	7320	73	4
732111	7321	73	4
732112	7321	73	4
732113	7321	73	4
732181	7321	73	4
732182	7321	73	4
732183	7321	73	4
732190	7321	73	4
732211	7322	73	4
732219	7322	73	4
732290	7322	73	4
732310	7323	73	4
732391	7323	73	4
732392	7323	73	4
732393	7323	73	4
732394	7323	73	4
732399	7323	73	4
732410	7324	73	4
732421	7324	73	4
732429	7324	73	4
732490	7324	73	4
732510	7325	73	4
732591	7325	73	4
732599	7325	73	4
732611	7326	73	4
732619	7326	73	4
732620	7326	73	4
732690	7326	73	4
740110	7401	74	4
740120	7401	74	4
740200	7402	74	4
740311	7403	74	4
740312	7403	74	4
740313	7403	74	4
740319	7403	74	4
740321	7403	74	4
740322	7403	74	4
740323	7403	74	4
740329	7403	74	4
740400	7404	74	4
740500	7405	74	4
740610	7406	74	4
740620	7406	74	4
740710	7407	74	4
740721	7407	74	4
740722	7407	74	4
740729	7407	74	4
740811	7408	74	4
740819	7408	74	4
740821	7408	74	4
740822	7408	74	4
740829	7408	74	4
740911	7409	74	4
740919	7409	74	4
740921	7409	74	4
740929	7409	74	4
740931	7409	74	4
740939	7409	74	4
740940	7409	74	4
740990	7409	74	4
741011	7410	74	4
741012	7410	74	4
741021	7410	74	4
741022	7410	74	4
741110	7411	74	4
741121	7411	74	4
741122	7411	74	4
741129	7411	74	4
741210	7412	74	4
741220	7412	74	4
741300	7413	74	4
741410	7414	74	4
741490	7414	74	4
741510	7415	74	4
741521	7415	74	4
741529	7415	74	4
741531	7415	74	4
741532	7415	74	4
741539	7415	74	4
741600	7416	74	4
741700	7417	74	4
741810	7418	74	4
741820	7418	74	4
741910	7419	74	4
741991	7419	74	4
741999	7419	74	4
750110	7501	75	4
750120	7501	75	4
750210	7502	75	4
750220	7502	75	4
750300	7503	75	4
750400	7504	75	4
750511	7505	75	4
750512	7505	75	4
750521	7505	75	4
750522	7505	75	4
750610	7506	75	4
750620	7506	75	4
750711	7507	75	4
750712	7507	75	4
750720	7507	75	4
750800	7508	75	4
760110	7601	76	4
760120	7601	76	4
760200	7602	76	4
760310	7603	76	4
760320	7603	76	4
760410	7604	76	4
760421	7604	76	4
760429	7604	76	4
760511	7605	76	4
760519	7605	76	4
760521	7605	76	4
760529	7605	76	4
760611	7606	76	4
760612	7606	76	4
760691	7606	76	4
760692	7606	76	4
760711	7607	76	4
760719	7607	76	4
760720	7607	76	4
760810	7608	76	4
760820	7608	76	4
760900	7609	76	4
761010	7610	76	4
761090	7610	76	4
761100	7611	76	4
761210	7612	76	4
761290	7612	76	4
761300	7613	76	4
761410	7614	76	4
761490	7614	76	4
761510	7615	76	4
761520	7615	76	4
761610	7616	76	4
761690	7616	76	4
780110	7801	78	4
780191	7801	78	4
780199	7801	78	4
780200	7802	78	4
780300	7803	78	4
780411	7804	78	4
780419	7804	78	4
780420	7804	78	4
780500	7805	78	4
780600	7806	78	4
790111	7901	79	4
790112	7901	79	4
790120	7901	79	4
790200	7902	79	4
790310	7903	79	4
790390	7903	79	4
790400	7904	79	4
790500	7905	79	4
790600	7906	79	4
790710	7907	79	4
790790	7907	79	4
800110	8001	80	4
800120	8001	80	4
800200	8002	80	4
800300	8003	80	4
800400	8004	80	4
800510	8005	80	4
800520	8005	80	4
800600	8006	80	4
800700	8007	80	4
810110	8101	81	4
810191	8101	81	4
810192	8101	81	4
810193	8101	81	4
810199	8101	81	4
810210	8102	81	4
810291	8102	81	4
810292	8102	81	4
810293	8102	81	4
810299	8102	81	4
810310	8103	81	4
810390	8103	81	4
810411	8104	81	4
810419	8104	81	4
810420	8104	81	4
810430	8104	81	4
810490	8104	81	4
810510	8105	81	4
810590	8105	81	4
810600	8106	81	4
810710	8107	81	4
810790	8107	81	4
810810	8108	81	4
810890	8108	81	4
810910	8109	81	4
810990	8109	81	4
811000	8110	81	4
811100	8111	81	4
811211	8112	81	4
811219	8112	81	4
811220	8112	81	4
811230	8112	81	4
811240	8112	81	4
811291	8112	81	4
811299	8112	81	4
811300	8113	81	4
820110	8201	82	4
820120	8201	82	4
820130	8201	82	4
820140	8201	82	4
820150	8201	82	4
820160	8201	82	4
820190	8201	82	4
820210	8202	82	4
820220	8202	82	4
820231	8202	82	4
820232	8202	82	4
820240	8202	82	4
820291	8202	82	4
820299	8202	82	4
820310	8203	82	4
820320	8203	82	4
820330	8203	82	4
820340	8203	82	4
820411	8204	82	4
820412	8204	82	4
820420	8204	82	4
820510	8205	82	4
820520	8205	82	4
820530	8205	82	4
820540	8205	82	4
820551	8205	82	4
820559	8205	82	4
820560	8205	82	4
820570	8205	82	4
820580	8205	82	4
820590	8205	82	4
820600	8206	82	4
820711	8207	82	4
820712	8207	82	4
820720	8207	82	4
820730	8207	82	4
820740	8207	82	4
820750	8207	82	4
820760	8207	82	4
820770	8207	82	4
820780	8207	82	4
820790	8207	82	4
820810	8208	82	4
820820	8208	82	4
820830	8208	82	4
820840	8208	82	4
820890	8208	82	4
820900	8209	82	4
821000	8210	82	4
821110	8211	82	4
821191	8211	82	4
821192	8211	82	4
821193	8211	82	4
821194	8211	82	4
821210	8212	82	4
821220	8212	82	4
821290	8212	82	4
821300	8213	82	4
821410	8214	82	4
821420	8214	82	4
821490	8214	82	4
821510	8215	82	4
821520	8215	82	4
821591	8215	82	4
821599	8215	82	4
830110	8301	83	4
830120	8301	83	4
830130	8301	83	4
830140	8301	83	4
830150	8301	83	4
830160	8301	83	4
830170	8301	83	4
830210	8302	83	4
830220	8302	83	4
830230	8302	83	4
830241	8302	83	4
830242	8302	83	4
830249	8302	83	4
830250	8302	83	4
830260	8302	83	4
830300	8303	83	4
830400	8304	83	4
830510	8305	83	4
830520	8305	83	4
830590	8305	83	4
830610	8306	83	4
830621	8306	83	4
830629	8306	83	4
830630	8306	83	4
830710	8307	83	4
830790	8307	83	4
830810	8308	83	4
830820	8308	83	4
830890	8308	83	4
830910	8309	83	4
830990	8309	83	4
831000	8310	83	4
831110	8311	83	4
831120	8311	83	4
831130	8311	83	4
831190	8311	83	4
840110	8401	84	7
840120	8401	84	7
840130	8401	84	7
840140	8401	84	7
840211	8402	84	7
840212	8402	84	7
840219	8402	84	7
840220	8402	84	7
840290	8402	84	7
840310	8403	84	7
840390	8403	84	7
840410	8404	84	7
840420	8404	84	7
840490	8404	84	7
840510	8405	84	7
840590	8405	84	7
840611	8406	84	7
840619	8406	84	7
840690	8406	84	7
840710	8407	84	7
840721	8407	84	7
840729	8407	84	7
840731	8407	84	7
840732	8407	84	7
840733	8407	84	7
840734	8407	84	7
840790	8407	84	7
840810	8408	84	7
840820	8408	84	7
840890	8408	84	7
840910	8409	84	7
840991	8409	84	7
840999	8409	84	7
841011	8410	84	7
841012	8410	84	7
841013	8410	84	7
841090	8410	84	7
841111	8411	84	7
841112	8411	84	7
841121	8411	84	7
841122	8411	84	7
841181	8411	84	7
841182	8411	84	7
841191	8411	84	7
841199	8411	84	7
841210	8412	84	7
841221	8412	84	7
841229	8412	84	7
841231	8412	84	7
841239	8412	84	7
841280	8412	84	7
841290	8412	84	7
841311	8413	84	7
841319	8413	84	7
841320	8413	84	7
841330	8413	84	7
841340	8413	84	7
841350	8413	84	7
841360	8413	84	7
841370	8413	84	7
841381	8413	84	7
841382	8413	84	7
841391	8413	84	7
841392	8413	84	7
841410	8414	84	7
841420	8414	84	7
841430	8414	84	7
841440	8414	84	7
841451	8414	84	7
841459	8414	84	7
841460	8414	84	7
841480	8414	84	7
841490	8414	84	7
841510	8415	84	7
841581	8415	84	7
841582	8415	84	7
841583	8415	84	7
841590	8415	84	7
841610	8416	84	7
841620	8416	84	7
841630	8416	84	7
841690	8416	84	7
841710	8417	84	7
841720	8417	84	7
841780	8417	84	7
841790	8417	84	7
841810	8418	84	7
841821	8418	84	7
841822	8418	84	7
841829	8418	84	7
841830	8418	84	7
841840	8418	84	7
841850	8418	84	7
841861	8418	84	7
841869	8418	84	7
841891	8418	84	7
841899	8418	84	7
841911	8419	84	7
841919	8419	84	7
841920	8419	84	7
841931	8419	84	7
841932	8419	84	7
841939	8419	84	7
841940	8419	84	7
841950	8419	84	7
841960	8419	84	7
841981	8419	84	7
841989	8419	84	7
841990	8419	84	7
842010	8420	84	7
842091	8420	84	7
842099	8420	84	7
842111	8421	84	7
842112	8421	84	7
842119	8421	84	7
842121	8421	84	7
842122	8421	84	7
842123	8421	84	7
842129	8421	84	7
842131	8421	84	7
842139	8421	84	7
842191	8421	84	7
842199	8421	84	7
842211	8422	84	7
842219	8422	84	7
842220	8422	84	7
842230	8422	84	7
842240	8422	84	7
842290	8422	84	7
842310	8423	84	7
842320	8423	84	7
842330	8423	84	7
842381	8423	84	7
842382	8423	84	7
842389	8423	84	7
842390	8423	84	7
842410	8424	84	7
842420	8424	84	7
842430	8424	84	7
842481	8424	84	7
842489	8424	84	7
842490	8424	84	7
842511	8425	84	7
842519	8425	84	7
842520	8425	84	7
842531	8425	84	7
842539	8425	84	7
842541	8425	84	7
842542	8425	84	7
842549	8425	84	7
842611	8426	84	7
842612	8426	84	7
842619	8426	84	7
842620	8426	84	7
842630	8426	84	7
842641	8426	84	7
842649	8426	84	7
842691	8426	84	7
842699	8426	84	7
842710	8427	84	7
842720	8427	84	7
842790	8427	84	7
842810	8428	84	7
842820	8428	84	7
842831	8428	84	7
842832	8428	84	7
842833	8428	84	7
842839	8428	84	7
842840	8428	84	7
842850	8428	84	7
842860	8428	84	7
842890	8428	84	7
842911	8429	84	7
842919	8429	84	7
842920	8429	84	7
842930	8429	84	7
842940	8429	84	7
842951	8429	84	7
842952	8429	84	7
842959	8429	84	7
843010	8430	84	7
843020	8430	84	7
843031	8430	84	7
843039	8430	84	7
843041	8430	84	7
843049	8430	84	7
843050	8430	84	7
843061	8430	84	7
843062	8430	84	7
843069	8430	84	7
843110	8431	84	7
843120	8431	84	7
843131	8431	84	7
843139	8431	84	7
843141	8431	84	7
843142	8431	84	7
843143	8431	84	7
843149	8431	84	7
843210	8432	84	7
843221	8432	84	7
843229	8432	84	7
843230	8432	84	7
843240	8432	84	7
843280	8432	84	7
843290	8432	84	7
843311	8433	84	7
843319	8433	84	7
843320	8433	84	7
843330	8433	84	7
843340	8433	84	7
843351	8433	84	7
843352	8433	84	7
843353	8433	84	7
843359	8433	84	7
843360	8433	84	7
843390	8433	84	7
843410	8434	84	7
843420	8434	84	7
843490	8434	84	7
843510	8435	84	7
843590	8435	84	7
843610	8436	84	7
843621	8436	84	7
843629	8436	84	7
843680	8436	84	7
843691	8436	84	7
843699	8436	84	7
843710	8437	84	7
843780	8437	84	7
843790	8437	84	7
843810	8438	84	7
843820	8438	84	7
843830	8438	84	7
843840	8438	84	7
843850	8438	84	7
843860	8438	84	7
843880	8438	84	7
843890	8438	84	7
843910	8439	84	7
843920	8439	84	7
843930	8439	84	7
843991	8439	84	7
843999	8439	84	7
844010	8440	84	7
844090	8440	84	7
844110	8441	84	7
844120	8441	84	7
844130	8441	84	7
844140	8441	84	7
844180	8441	84	7
844190	8441	84	7
844210	8442	84	7
844220	8442	84	7
844230	8442	84	7
844240	8442	84	7
844250	8442	84	7
844311	8443	84	7
844312	8443	84	7
844319	8443	84	7
844321	8443	84	7
844329	8443	84	7
844330	8443	84	7
844340	8443	84	7
844350	8443	84	7
844360	8443	84	7
844390	8443	84	7
844400	8444	84	7
844511	8445	84	7
844512	8445	84	7
844513	8445	84	7
844519	8445	84	7
844520	8445	84	7
844530	8445	84	7
844540	8445	84	7
844590	8445	84	7
844610	8446	84	7
844621	8446	84	7
844629	8446	84	7
844630	8446	84	7
844711	8447	84	7
844712	8447	84	7
844720	8447	84	7
844790	8447	84	7
844811	8448	84	7
844819	8448	84	7
844820	8448	84	7
844831	8448	84	7
844832	8448	84	7
844833	8448	84	7
844839	8448	84	7
844841	8448	84	7
844842	8448	84	7
844849	8448	84	7
844851	8448	84	7
844859	8448	84	7
844900	8449	84	7
845011	8450	84	7
845012	8450	84	7
845019	8450	84	7
845020	8450	84	7
845090	8450	84	7
845110	8451	84	7
845121	8451	84	7
845129	8451	84	7
845130	8451	84	7
845140	8451	84	7
845150	8451	84	7
845180	8451	84	7
845190	8451	84	7
845210	8452	84	7
845221	8452	84	7
845229	8452	84	7
845230	8452	84	7
845240	8452	84	7
845290	8452	84	7
845310	8453	84	7
845320	8453	84	7
845380	8453	84	7
845390	8453	84	7
845410	8454	84	7
845420	8454	84	7
845430	8454	84	7
845490	8454	84	7
845510	8455	84	7
845521	8455	84	7
845522	8455	84	7
845530	8455	84	7
845590	8455	84	7
845610	8456	84	7
845620	8456	84	7
845630	8456	84	7
845690	8456	84	7
845710	8457	84	7
845720	8457	84	7
845730	8457	84	7
845811	8458	84	7
845819	8458	84	7
845891	8458	84	7
845899	8458	84	7
845910	8459	84	7
845921	8459	84	7
845929	8459	84	7
845931	8459	84	7
845939	8459	84	7
845940	8459	84	7
845951	8459	84	7
845959	8459	84	7
845961	8459	84	7
845969	8459	84	7
845970	8459	84	7
846011	8460	84	7
846019	8460	84	7
846021	8460	84	7
846029	8460	84	7
846031	8460	84	7
846039	8460	84	7
846040	8460	84	7
846090	8460	84	7
846110	8461	84	7
846120	8461	84	7
846130	8461	84	7
846140	8461	84	7
846150	8461	84	7
846190	8461	84	7
846210	8462	84	7
846221	8462	84	7
846229	8462	84	7
846231	8462	84	7
846239	8462	84	7
846241	8462	84	7
846249	8462	84	7
846291	8462	84	7
846299	8462	84	7
846310	8463	84	7
846320	8463	84	7
846330	8463	84	7
846390	8463	84	7
846410	8464	84	7
846420	8464	84	7
846490	8464	84	7
846510	8465	84	7
846591	8465	84	7
846592	8465	84	7
846593	8465	84	7
846594	8465	84	7
846595	8465	84	7
846596	8465	84	7
846599	8465	84	7
846610	8466	84	7
846620	8466	84	7
846630	8466	84	7
846691	8466	84	7
846692	8466	84	7
846693	8466	84	7
846694	8466	84	7
846711	8467	84	7
846719	8467	84	7
846781	8467	84	7
846789	8467	84	7
846791	8467	84	7
846792	8467	84	7
846799	8467	84	7
846810	8468	84	7
846820	8468	84	7
846880	8468	84	7
846890	8468	84	7
846910	8469	84	7
846921	8469	84	7
846929	8469	84	7
846931	8469	84	7
846939	8469	84	7
847010	8470	84	7
847021	8470	84	7
847029	8470	84	7
847030	8470	84	7
847040	8470	84	7
847050	8470	84	7
847090	8470	84	7
847110	8471	84	7
847120	8471	84	7
847191	8471	84	7
847192	8471	84	7
847193	8471	84	7
847199	8471	84	7
