code	level	name_en	name_short_en	name_es	name_short_es
69751	level4	Base metal indoors sanitary ware, and parts thereof, nes; iron or steel	Base metal indoors sanitary ware, and parts thereof, nes; iron or steel		
69752	level4	Base metal indoors sanitary ware, and parts thereof, nes; copper	Base metal indoors sanitary ware, and parts thereof, nes; copper		
69753	level4	Base metal indoors sanitary ware, and parts thereof, nes; aluminium	Base metal indoors sanitary ware, and parts thereof, nes; aluminium		
69781	level4	Domestic food appliances, non-electrical	Domestic food appliances, non-electrical		
69782	level4	Base metal ornaments for indoors used; mirrors of base metal	Base metal ornaments for indoors used; mirrors of base metal		
69911	level4	Locks and padlocks, and parts thereof, of base metal	Locks and padlocks, and parts thereof, of base metal		
69912	level4	Base metal safes etc	Base metal safes etc		
69913	level4	Base metal fitting and mountings, hat-racks, brackets and the like	Base metal fitting and mountings, hat-racks, brackets and the like		
69931	level4	Hand needles, bodkins, crochet hooks, etc, of iron or steel	Hand needles, bodkins, crochet hooks, etc, of iron or steel		
69932	level4	Pins, hairpins and curling grips, of iron or steel (not ornamental)	Pins, hairpins and curling grips, of iron or steel (not ornamental)		
69933	level4	Base metal hooks, eyes, etc, used for clothing or travel goods	Base metal hooks, eyes, etc, used for clothing or travel goods		
69941	level4	Springs and leaves for springs, of iron or steel	Springs and leaves for springs, of iron or steel		
69942	level4	Springs of copper	Springs of copper		
69961	level4	Flexible tubing and piping, of base metal	Flexible tubing and piping, of base metal		
69962	level4	Bells, gongs, non-electric, of base metal, and parts of base metal	Bells, gongs, non-electric, of base metal, and parts of base metal		
69963	level4	Stoppers, caps, etc, and other packing accessories, of base metal	Stoppers, caps, etc, and other packing accessories, of base metal		
69964	level4	Sign-plates, numbers, letters and other signs, of base metal	Sign-plates, numbers, letters and other signs, of base metal		
69965	level4	Rods, electrodes, wire, and the like, for soldering, of base metal	Rods, electrodes, wire, and the like, for soldering, of base metal		
69971	level4	Anchors and grapnels and parts thereof, of iron or steel	Anchors and grapnels and parts thereof, of iron or steel		
69979	level4	Other articles of iron or steel, nes	Other articles of iron or steel, nes		
69981	level4	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of copper	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of copper		
69982	level4	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of nickel	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of nickel		
69983	level4	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of aluminium	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of aluminium		
69984	level4	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of lead	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of lead		
69985	level4	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of zinc	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of zinc		
69986	level4	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of tin	Articles, nes, of copper, nickel, aluminium, lead, zinc and tin; of tin		
69991	level4	Tungsten, wrought, and articles of tungsten, nes	Tungsten, wrought, and articles of tungsten, nes		
69992	level4	Molybdenum wrought, and articles of molybdenum, nes	Molybdenum wrought, and articles of molybdenum, nes		
69993	level4	Tantalum wrought, and articles of tantalum, nes	Tantalum wrought, and articles of tantalum, nes		
69994	level4	Magnesium wrought, and articles of magnesium, like rods, wire, etc	Magnesium wrought, and articles of magnesium, like rods, wire, etc		
69995	level4	Beryllium wrought, and articles of beryllium, nes	Beryllium wrought, and articles of beryllium, nes		
69999	level4	Base metals and cermets, nes, wrought, and articles thereof	Base metals and cermets, nes, wrought, and articles thereof		
71191	level4	Parts, nes of the boilers falling within heading 7111	Parts, nes of the boilers falling within heading 7111		
71199	level4	Parts, nes of the apparatus, appliances falling within heading 7112	Parts, nes of the apparatus, appliances falling within heading 7112		
71311	level4	Internal combustion piston engines, for aircraft	Internal combustion piston engines, for aircraft		
71319	level4	Parts, nes of the aircraft engines falling within heading 71311	Parts, nes of the aircraft engines falling within heading 71311		
71331	level4	Internal combustion piston engines, marine propulsion; outboard	Internal combustion piston engines, marine propulsion; outboard		
71332	level4	Internal combustion piston engines, marine propulsion; other than outboard	Internal combustion piston engines, marine propulsion; other than outboard		
71481	level4	Turbo-propellers	Turbo-propellers		
71488	level4	Other gas turbines, nes	Other gas turbines, nes		
71491	level4	Parts, nes of reaction engines or turbo-propellers	Parts, nes of reaction engines or turbo-propellers		
71499	level4	Parts, nes of the engines and motors of headings 71488 and 71888	Parts, nes of the engines and motors of headings 71488 and 71888		
71621	level4	Electric motors (including ac/dc motors), other than direct current	Electric motors (including ac/dc motors), other than direct current		
71622	level4	Generators, alternating current	Generators, alternating current		
71623	level4	Generating sets with internal combustion piston engines	Generating sets with internal combustion piston engines		
71881	level4	Water turbines	Water turbines		
71882	level4	Other hydraulic engines and motors (including waterwheels)	Other hydraulic engines and motors (including waterwheels)		
71888	level4	Other engines and motors, nes	Other engines and motors, nes		
71889	level4	Regulators for and parts, nes, of headings 71881, 71882	Regulators for and parts, nes, of headings 71881, 71882		
72111	level4	Ploughs	Ploughs		
72112	level4	Seeders, planters, etc (other than hand tools)	Seeders, planters, etc (other than hand tools)		
72113	level4	Scarifiers, cultivators, weeders, etc (other than hand tools)	Scarifiers, cultivators, weeders, etc (other than hand tools)		
72118	level4	Other agricultural, horticultural machinery; lawn, ground rollers	Other agricultural, horticultural machinery; lawn, ground rollers		
72119	level4	Parts, nes of the machinery falling within heading 7211	Parts, nes of the machinery falling within heading 7211		
72121	level4	Lawn mowers	Lawn mowers		
72122	level4	Combine harvester-thresher	Combine harvester-thresher		
72123	level4	Other harvesting, threshing machines; mowers, straw, fodder presses	Other harvesting, threshing machines; mowers, straw, fodder presses		
72124	level4	Agricultural cleaning, grading machines	Agricultural cleaning, grading machines		
72129	level4	Parts, nes, of the machines falling within heading 7212	Parts, nes, of the machines falling within heading 7212		
72131	level4	Milking machines	Milking machines		
72138	level4	Other dairy machinery, nes	Other dairy machinery, nes		
72139	level4	Parts, nes of the machinery falling within heading 7213	Parts, nes of the machinery falling within heading 7213		
72191	level4	Presses, crushers and other machinery for wine, cider-making, etc	Presses, crushers and other machinery for wine, cider-making, etc		
72197	level4	Other agricultural, horticultural, poultry-keeping, etc machinery	Other agricultural, horticultural, poultry-keeping, etc machinery		
72198	level4	Parts, nes of the machinery falling within heading 72191	Parts, nes of the machinery falling within heading 72191		
72199	level4	Parts, nes of the machinery and appliances of heading 72197	Parts, nes of the machinery and appliances of heading 72197		
72341	level4	Bulldozers, angledozers and levellers, self-propelled	Bulldozers, angledozers and levellers, self-propelled		
72342	level4	Mechanical shovels and excavators, self-propelled	Mechanical shovels and excavators, self-propelled		
72343	level4	Other excavating, tamping, boring, etc, machinery, self-propelled	Other excavating, tamping, boring, etc, machinery, self-propelled		
72344	level4	Boring and sinking machinery, not self-propelled	Boring and sinking machinery, not self-propelled		
72345	level4	Pile drivers; snow-ploughs, not self -propelled	Pile drivers; snow-ploughs, not self -propelled		
72346	level4	Other excavating, levelling, etc machinery, not self-propelled	Other excavating, levelling, etc machinery, not self-propelled		
72348	level4	Machines and mechanical appliance for public works, nes	Machines and mechanical appliance for public works, nes		
72431	level4	Sewing machines	Sewing machines		
72439	level4	Sewing machine needles; furniture specially for sewing; parts, nes	Sewing machine needles; furniture specially for sewing; parts, nes		
72441	level4	Machine for extruding man-made textiles	Machine for extruding man-made textiles		
72442	level4	Machines for processing natural or man-made textile fibres, nes	Machines for processing natural or man-made textile fibres, nes		
72443	level4	Textile spinning, twisting, doubling, throwing and reeling machines	Textile spinning, twisting, doubling, throwing and reeling machines		
72449	level4	Parts, nes, and accessories for use in machines of heading 7244	Parts, nes, and accessories for use in machines of heading 7244		
72451	level4	Weaving machines (looms)	Weaving machines (looms)		
72452	level4	Knitting machines	Knitting machines		
72453	level4	Gimping, warping, netting, etc machines	Gimping, warping, netting, etc machines		
72454	level4	Machinery for the manufacture or finishing of felt, and parts, nes	Machinery for the manufacture or finishing of felt, and parts, nes		
72461	level4	Auxiliary machinery for use with those of headings 72451 to 72453	Auxiliary machinery for use with those of headings 72451 to 72453		
72469	level4	Parts, nes, accessories for machines of headings 72451-53 and 72461	Parts, nes, accessories for machines of headings 72451-53 and 72461		
72471	level4	Clothes-washing machines, of a dry linen capacity of more than 6 kg	Clothes-washing machines, of a dry linen capacity of more than 6 kg		
72472	level4	Dry-cleaning machines	Dry-cleaning machines		
72473	level4	Drying machines, industrial	Drying machines, industrial		
72474	level4	Other textile machines, nes	Other textile machines, nes		
72479	level4	Parts, nes of the machines falling within headings 7247 and 7751	Parts, nes of the machines falling within headings 7247 and 7751		
72511	level4	Machinery for making cellulosic pulp	Machinery for making cellulosic pulp		
72512	level4	Machinery for making or finishing paper or paperboard	Machinery for making or finishing paper or paperboard		
72591	level4	Parts, nes of the machines falling within heading 7251	Parts, nes of the machines falling within heading 7251		
72599	level4	Parts, nes of the machines falling within heading 7252	Parts, nes of the machines falling within heading 7252		
72631	level4	Type founding or setting machinery; machinery for printing blocks	Type founding or setting machinery; machinery for printing blocks		
72632	level4	Printing type, impress flongs and matrices, printing plates, etc	Printing type, impress flongs and matrices, printing plates, etc		
72641	level4	Rotary printing presses	Rotary printing presses		
72642	level4	Platen printing presses	Platen printing presses		
72671	level4	Printing machinery	Printing machinery		
72672	level4	Machines for uses ancillary to printing	Machines for uses ancillary to printing		
72681	level4	Bookbinding machinery (including book sewing machines)	Bookbinding machinery (including book sewing machines)		
72689	level4	Parts, nes of bookbinding machinery	Parts, nes of bookbinding machinery		
72691	level4	Parts, nes of the machines falling within headings 72631	Parts, nes of the machines falling within headings 72631		
72699	level4	Parts, nes of the machines falling within headings 7264 and 7267	Parts, nes of the machines falling within headings 7264 and 7267		
72711	level4	Machinery for grain milling, working of cereals or dried leguminous	Machinery for grain milling, working of cereals or dried leguminous		
72719	level4	Parts, nes of the machinery falling within heading 72711	Parts, nes of the machinery falling within heading 72711		
72721	level4	Machines, appliances for animal, vegetable fats and oils industry	Machines, appliances for animal, vegetable fats and oils industry		
72722	level4	Machinery, nes for the food and drink industries	Machinery, nes for the food and drink industries		
72729	level4	Parts, nes for food-processing machinery falling in heading 72722	Parts, nes for food-processing machinery falling in heading 72722		
72811	level4	Mach-tools for working minerals or for working glass in the cold	Mach-tools for working minerals or for working glass in the cold		
72812	level4	Mach-tools for working wood, ebonite, or hard carving materials	Mach-tools for working wood, ebonite, or hard carving materials		
72819	level4	Parts, nes of and accessories for machine-tools of heading 7281	Parts, nes of and accessories for machine-tools of heading 7281		
72831	level4	Machinery for sorting, screening, washing, etc, mineral substances	Machinery for sorting, screening, washing, etc, mineral substances		
72832	level4	Machinery for crushing, grinding, etc, mineral substances	Machinery for crushing, grinding, etc, mineral substances		
72833	level4	Machinery for mixing, kneading mineral substances	Machinery for mixing, kneading mineral substances		
72834	level4	Machinery for agglomerating, moulding, shaping, etc, minerals	Machinery for agglomerating, moulding, shaping, etc, minerals		
72839	level4	Parts, nes of the machinery falling within heading 7283	Parts, nes of the machinery falling within heading 7283		
72841	level4	Glass-working machines; machines discharge lamps, etc, parts nes	Glass-working machines; machines discharge lamps, etc, parts nes		
72842	level4	Machines for the rubber and plastics materials industries, nes	Machines for the rubber and plastics materials industries, nes		
72843	level4	Machines and mechanical appliances for the tobacco industry, nes	Machines and mechanical appliances for the tobacco industry, nes		
72844	level4	Machines and mechanical appliances for treating wood, nes	Machines and mechanical appliances for treating wood, nes		
72845	level4	Machines and mechanical appliances for treating metals, nes	Machines and mechanical appliances for treating metals, nes		
72848	level4	Other machinery, mechanical appliances having individual functions	Other machinery, mechanical appliances having individual functions		
72849	level4	Parts, nes of machines in headings 72348, 72721, and 72842-72848	Parts, nes of machines in headings 72348, 72721, and 72842-72848		
73611	level4	Metalworking machine-tools; ultrasonic machine-tools	Metalworking machine-tools; ultrasonic machine-tools		
73612	level4	Gear-cutting machines	Gear-cutting machines		
73613	level4	Lathes, metalworking	Lathes, metalworking		
73614	level4	Reaming or milling machines, metalworking	Reaming or milling machines, metalworking		
73615	level4	Drilling and boring machines, metalworking	Drilling and boring machines, metalworking		
73616	level4	Sawing machines, metalworking	Sawing machines, metalworking		
73617	level4	Planing machines, metalworking	Planing machines, metalworking		
73618	level4	Tapping or screw-cuttings machines	Tapping or screw-cuttings machines		
73619	level4	Other metal cutting or surfacing machine-tools	Other metal cutting or surfacing machine-tools		
73621	level4	Forging machines and stamping machines, metalworking	Forging machines and stamping machines, metalworking		
73622	level4	Bending, forming, folding or flattering machines, metalworking	Bending, forming, folding or flattering machines, metalworking		
73623	level4	Shearing, punching or notching machines, metalworking	Shearing, punching or notching machines, metalworking		
73628	level4	Other metalworking presses	Other metalworking presses		
73711	level4	Converters, ladles, ingot mould and casting machines	Converters, ladles, ingot mould and casting machines		
73719	level4	Parts, nes of machines and appliances falling within heading 73711	Parts, nes of machines and appliances falling within heading 73711		
73721	level4	Rolling mills	Rolling mills		
73729	level4	Rolls for and parts, nes of rolling mills	Rolls for and parts, nes of rolling mills		
73731	level4	Gas operated welding, surface-tempering appliances, etc, parts, nes	Gas operated welding, surface-tempering appliances, etc, parts, nes		
73732	level4	Electric or laser-operated welders, etc, machines, and parts, nes	Electric or laser-operated welders, etc, machines, and parts, nes		
74131	level4	Industrial electric furnaces, ovens, heating equipment, parts, nes	Industrial electric furnaces, ovens, heating equipment, parts, nes		
74132	level4	Industrial, laboratory furnaces and ovens, non-electric, parts, nes	Industrial, laboratory furnaces and ovens, non-electric, parts, nes		
74141	level4	Non-domestic refrigerators and refrigerating equipment	Non-domestic refrigerators and refrigerating equipment		
74149	level4	Parts, nes of refrigerators and refrigerating equipment	Parts, nes of refrigerators and refrigerating equipment		
74281	level4	Garage-type fuel or lubricant pumps	Garage-type fuel or lubricant pumps		
74288	level4	Pumps for liquids, nes and liquid elevators	Pumps for liquids, nes and liquid elevators		
74411	level4	Work trucks, of the type use in factories, dock areas, etc	Work trucks, of the type use in factories, dock areas, etc		
74419	level4	Parts, nes of the trucks and tractors falling within heading 74411	Parts, nes of the trucks and tractors falling within heading 74411		
74421	level4	Pulley tackle and hoists, winches and capstans	Pulley tackle and hoists, winches and capstans		
74422	level4	Ships' derricks; cranes (non-cable cranes); mobile lifting frames	Ships' derricks; cranes (non-cable cranes); mobile lifting frames		
74423	level4	Pneumatic elevators and conveyors	Pneumatic elevators and conveyors		
74424	level4	Lifts and skip hoists	Lifts and skip hoists		
74425	level4	Escalator and moving pavements	Escalator and moving pavements		
74428	level4	Other lifting, handling, loading and unloading machinery, nes	Other lifting, handling, loading and unloading machinery, nes		
74511	level4	Power hand tools pneumatic or self-contained non-electric motor	Power hand tools pneumatic or self-contained non-electric motor		
74519	level4	Parts, nes of the tools falling within heading 74511	Parts, nes of the tools falling within heading 74511		
74521	level4	Calendering and other rolling machines and cylinders thereof, parts	Calendering and other rolling machines and cylinders thereof, parts		
74522	level4	Packaging, bottling, etc machinery	Packaging, bottling, etc machinery		
74523	level4	Parts, nes of the machinery falling within headings 74522 and 7753	Parts, nes of the machinery falling within headings 74522 and 7753		
74524	level4	Automatic vending machines; and parts thereof, nes	Automatic vending machines; and parts thereof, nes		
74525	level4	Weighing machinery	Weighing machinery		
74526	level4	Weighing machine weights of all kinds; parts, nes	Weighing machine weights of all kinds; parts, nes		
74527	level4	Spraying machinery; fire extinguishers; etc, and parts thereof, nes	Spraying machinery; fire extinguishers; etc, and parts thereof, nes		
74991	level4	Foundry moulds, and moulds for glass, mineral, rubber or plastic	Foundry moulds, and moulds for glass, mineral, rubber or plastic		
74992	level4	Metal-plastic gaskets	Metal-plastic gaskets		
74999	level4	Machinery parts, non-electrical, nes	Machinery parts, non-electrical, nes		
75111	level4	Typewriters with ordinary characters, electric	Typewriters with ordinary characters, electric		
75112	level4	Typewriters with ordinary characters, non-electric	Typewriters with ordinary characters, non-electric		
75118	level4	Typewriters, nes; cheque-writing machines	Typewriters, nes; cheque-writing machines		
75121	level4	Calculating machines	Calculating machines		
75122	level4	Accounting machines	Accounting machines		
75123	level4	Cash registers	Cash registers		
75128	level4	Postage-franking, tickets-issuing and similar machines	Postage-franking, tickets-issuing and similar machines		
75181	level4	Duplicating machine, hectograph or stencil	Duplicating machine, hectograph or stencil		
75182	level4	Photo-copying and thermo-copying apparatus	Photo-copying and thermo-copying apparatus		
75188	level4	Other office machines, nes	Other office machines, nes		
75911	level4	Parts, nes of and accessories for typewriters of heading 7511	Parts, nes of and accessories for typewriters of heading 7511		
75915	level4	Parts, accessories for machines of headings 75181, 75188 and 75118	Parts, accessories for machines of headings 75181, 75188 and 75118		
75919	level4	Parts, nes of and accessories for photo and thermo-coping machines	Parts, nes of and accessories for photo and thermo-coping machines		
76311	level4	Gramophones, electric, coin-operated	Gramophones, electric, coin-operated		
76318	level4	Other electric gramophones and record players	Other electric gramophones and record players		
76381	level4	Television image and sound recorders or reproducers	Television image and sound recorders or reproducers		
76388	level4	Dictating machines and other sound recorders and reproducers, nes	Dictating machines and other sound recorders and reproducers, nes		
76481	level4	Radiotelephonic or radiotelegraphic receivers	Radiotelephonic or radiotelegraphic receivers		
76482	level4	Television cameras	Television cameras		
76483	level4	Radio navigational aid apparatus, radar apparatus etc	Radio navigational aid apparatus, radar apparatus etc		
76491	level4	Parts, nes of the apparatus falling within heading 7641	Parts, nes of the apparatus falling within heading 7641		
76492	level4	Parts, nes of the apparatus, equipment falling within heading 7642	Parts, nes of the apparatus, equipment falling within heading 7642		
76493	level4	Parts, nes of the apparatus of the heading 761, 762, 7643 and 7648	Parts, nes of the apparatus of the heading 761, 762, 7643 and 7648		
76499	level4	Parts, nes of and accessories for apparatus falling in heading 763	Parts, nes of and accessories for apparatus falling in heading 763		
77111	level4	Liquid dielectric transformers	Liquid dielectric transformers		
77118	level4	Other electric transformers	Other electric transformers		
77121	level4	Static converters, rectifiers and rectifying apparatus	Static converters, rectifiers and rectifying apparatus		
77122	level4	Inductors	Inductors		
77129	level4	Parts, nes of the electric power machinery falling in heading 771	Parts, nes of the electric power machinery falling in heading 771		
77321	level4	Electrical insulated conduit tubing and joints, of base metal	Electrical insulated conduit tubing and joints, of base metal		
77322	level4	Electrical insulators of glass	Electrical insulators of glass		
77323	level4	Electrical insulators of ceramic materials	Electrical insulators of ceramic materials		
77324	level4	Electrical insulators of other materials	Electrical insulators of other materials		
77325	level4	Glass electrical insulators fittings	Glass electrical insulators fittings		
77326	level4	Ceramic electrical insulators fittings	Ceramic electrical insulators fittings		
77327	level4	Other electrical insulators fittings nes	Other electrical insulators fittings nes		
77511	level4	Domestic washing machines	Domestic washing machines		
77512	level4	Domestic drying machines	Domestic drying machines		
77521	level4	Domestic refrigerators	Domestic refrigerators		
77522	level4	Domestic deep-freezers	Domestic deep-freezers		
77571	level4	Domestic electric vacuum cleaners and floor polishers	Domestic electric vacuum cleaners and floor polishers		
77572	level4	Domestic electric room fans and vented hoods	Domestic electric room fans and vented hoods		
77573	level4	Domestic electric food grinders and mixers, etc	Domestic electric food grinders and mixers, etc		
77578	level4	Other domestic electric appliances, nes	Other domestic electric appliances, nes		
77579	level4	Parts, nes of the electro-domestic equipment of heading 7757	Parts, nes of the electro-domestic equipment of heading 7757		
77581	level4	Electric water heaters	Electric water heaters		
77582	level4	Electric soil and space heaters	Electric soil and space heaters		
77583	level4	Electric hair dressing apparatus	Electric hair dressing apparatus		
77584	level4	Electric smoothing irons	Electric smoothing irons		
77585	level4	Electric blankets	Electric blankets		
77586	level4	Electro-thermic domestic appliances, nes	Electro-thermic domestic appliances, nes		
77587	level4	Non-carbon electric heating resistors	Non-carbon electric heating resistors		
77589	level4	Parts, nes of the electro-thermic appliances	Parts, nes of the electro-thermic appliances		
77681	level4	Piezo-electric crystals, mounted	Piezo-electric crystals, mounted		
77689	level4	Electronic components, parts nes	Electronic components, parts nes		
77811	level4	Primary batteries and cells, and parts thereof, nes	Primary batteries and cells, and parts thereof, nes		
77812	level4	Electric accumulators	Electric accumulators		
77819	level4	Parts, nes of electric accumulators	Parts, nes of electric accumulators		
77821	level4	Filament lamps	Filament lamps		
77822	level4	Discharge lamps	Discharge lamps		
77824	level4	Ultraviolet, infra-red lamps and arc lamps	Ultraviolet, infra-red lamps and arc lamps		
77829	level4	Parts nes of lamps falling within heading 7782	Parts nes of lamps falling within heading 7782		
77831	level4	Ignition, starting equipment, generators, etc, parts thereof, nes	Ignition, starting equipment, generators, etc, parts thereof, nes		
77832	level4	Vehicles electric lighting equipment; defrosters, etc, parts, nes	Vehicles electric lighting equipment; defrosters, etc, parts, nes		
77881	level4	Electro-magnets etc	Electro-magnets etc		
77882	level4	Electric traffic control equipment	Electric traffic control equipment		
77883	level4	Electric sound and visual signaling equipment	Electric sound and visual signaling equipment		
77884	level4	Electrical condensers	Electrical condensers		
77885	level4	Particle accelerators, and parts thereof, nes	Particle accelerators, and parts thereof, nes		
77886	level4	Other electrical appliances and apparatus, nes	Other electrical appliances and apparatus, nes		
77887	level4	Electrical carbons articles for electrical purposes	Electrical carbons articles for electrical purposes		
77889	level4	Electrical parts of machinery and apparatus, nes	Electrical parts of machinery and apparatus, nes		
78531	level4	Invalid carriages	Invalid carriages		
78539	level4	Parts, nes and accessories for articles of heading 785	Parts, nes and accessories for articles of heading 785		
78611	level4	Housing or camping trailers	Housing or camping trailers		
78612	level4	Trailers for the transports of goods	Trailers for the transports of goods		
78613	level4	Containers for carriage by one or more modes of transport	Containers for carriage by one or more modes of transport		
78681	level4	Other not mechanically propelled vehicles	Other not mechanically propelled vehicles		
78689	level4	Parts, nes of trailers and vehicles of heading 78681	Parts, nes of trailers and vehicles of heading 78681		
79151	level4	Railway service vehicles, not mechanically propelled	Railway service vehicles, not mechanically propelled		
79152	level4	Railway freight cars	Railway freight cars		
79191	level4	Railway track fixtures and fittings, parts thereof, nes	Railway track fixtures and fittings, parts thereof, nes		
79199	level4	Parts, nes of the railway, tramway locomotives, headings 7911-7915	Parts, nes of the railway, tramway locomotives, headings 7911-7915		
79281	level4	Gliders, kites, rotochutes	Gliders, kites, rotochutes		
79282	level4	Balloons and airships	Balloons and airships		
79283	level4	Aircraft launching gear; ground flying trainers; and parts nes	Aircraft launching gear; ground flying trainers; and parts nes		
79321	level4	Yachts and sports vessels	Yachts and sports vessels		
79322	level4	Tankers of all kinds	Tankers of all kinds		
79323	level4	Other cargo vessels	Other cargo vessels		
79324	level4	Trawlers and other fishing vessels; factory ships, etc	Trawlers and other fishing vessels; factory ships, etc		
79328	level4	Ships, boats and other vessels, nes	Ships, boats and other vessels, nes		
79381	level4	Tugs	Tugs		
79382	level4	Special purpose vessels, floating docks, etc	Special purpose vessels, floating docks, etc		
79383	level4	Floating structures, other than vessels	Floating structures, other than vessels		
81241	level4	Illuminating, signaling glassware and optical elements of glass	Illuminating, signaling glassware and optical elements of glass		
81242	level4	Lamps and lighting fittings, of base metal, and parts thereof, nes	Lamps and lighting fittings, of base metal, and parts thereof, nes		
81243	level4	Portable electric battery and magneto lamps	Portable electric battery and magneto lamps		
08141	level4	Flours and meals of meat, fish, etc, unfit for human; greaves	Flours and meals of meat, fish, etc, unfit for human; greaves		
82111	level4	Chairs and other seats, whether or not convertible into beds	Chairs and other seats, whether or not convertible into beds		
82119	level4	Parts, nes of chairs and other seats falling in heading 82111	Parts, nes of chairs and other seats falling in heading 82111		
82121	level4	Medical, surgical, dental or veterinary furniture, and parts, nes	Medical, surgical, dental or veterinary furniture, and parts, nes		
82122	level4	Mattress supports; articles of bedding, etc, parts thereof, nes	Mattress supports; articles of bedding, etc, parts thereof, nes		
82191	level4	Furniture, nes of metal	Furniture, nes of metal		
82192	level4	Furniture, nes of wood	Furniture, nes of wood		
82199	level4	Furniture, nes of other materials; parts, nes	Furniture, nes of other materials; parts, nes		
83101	level4	Handbags	Handbags		
83102	level4	Travel goods and toilet-cases	Travel goods and toilet-cases		
83103	level4	Satchels and brief-cases	Satchels and brief-cases		
83109	level4	Other similar containers, of leather, plastics, textile, etc	Other similar containers, of leather, plastics, textile, etc		
84211	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; overcoats and other coats; of wool or fine animal hair	Men's and boys' outerwear, textile fabrics not knitted or crocheted; overcoats and other coats; of wool or fine animal hair		
84219	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; overcoats and other coats; of other fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; overcoats and other coats; of other fibres		
84221	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits; of wool or fine animal hair	Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits; of wool or fine animal hair		
84222	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits; of cotton	Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits; of cotton		
84223	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits; of man-made fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits; of man-made fibres		
84229	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits; of other fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; suits; of other fibres		
84231	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like; of wool or fine animal hair	Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like; of wool or fine animal hair		
84232	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like; of cotton	Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like; of cotton		
84233	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like; of man-made fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like; of man-made fibres		
84239	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like; of other fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; trousers, breeches and the like; of other fibres		
84241	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like; of wool or fine animal hair	Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like; of wool or fine animal hair		
84242	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like; of cotton	Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like; of cotton		
84243	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like; of man-made fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like; of man-made fibres		
84249	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like; of other fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; jackets, blazers and the like; of other fibres		
84291	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of the fabrics of headings 65732, 65733 and 65739	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of the fabrics of headings 65732, 65733 and 65739		
84292	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of wool or fine animal hair	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of wool or fine animal hair		
84293	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of cotton	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of cotton		
84294	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of man-made fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of man-made fibres		
84299	level4	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of other fibres	Men's and boys' outerwear, textile fabrics not knitted or crocheted; other outer garments; of other fibres		
