"","code","level","name_en","parent_id","name","name_es","name_short_en","name_short_es"
1175,"20157","municipality","San Jacinto Amilpas",1018.0,"San Jacinto Amilpas","San Jacinto Amilpas","San Jacinto Amilpas","San Jacinto Amilpas"
1176,"20158","municipality","San Jacinto Tlacotepec",1018.0,"San Jacinto Tlacotepec","San Jacinto Tlacotepec","San Jacinto Tlacotepec","San Jacinto Tlacotepec"
1177,"20159","municipality","San Jerónimo Coatlán",1018.0,"San Jerónimo Coatlán","San Jerónimo Coatlán","San Jerónimo Coatlán","San Jerónimo Coatlán"
1178,"20160","municipality","San Jerónimo Silacayoapilla",1018.0,"San Jerónimo Silacayoapilla","San Jerónimo Silacayoapilla","San Jerónimo Silacayoapilla","San Jerónimo Silacayoapilla"
1179,"20161","municipality","San Jerónimo Sosola",1018.0,"San Jerónimo Sosola","San Jerónimo Sosola","San Jerónimo Sosola","San Jerónimo Sosola"
1180,"20162","municipality","San Jerónimo Taviche",1018.0,"San Jerónimo Taviche","San Jerónimo Taviche","San Jerónimo Taviche","San Jerónimo Taviche"
1181,"20163","municipality","San Jerónimo Tecóatl",1018.0,"San Jerónimo Tecóatl","San Jerónimo Tecóatl","San Jerónimo Tecóatl","San Jerónimo Tecóatl"
1182,"20164","municipality","San Jorge Nuchita",1018.0,"San Jorge Nuchita","San Jorge Nuchita","San Jorge Nuchita","San Jorge Nuchita"
1183,"20165","municipality","San José Ayuquila",1018.0,"San José Ayuquila","San José Ayuquila","San José Ayuquila","San José Ayuquila"
1184,"20166","municipality","San José Chiltepec",1018.0,"San José Chiltepec","San José Chiltepec","San José Chiltepec","San José Chiltepec"
1185,"20167","municipality","San José Del Peńasco",1018.0,"San José Del Peńasco","San José Del Peńasco","San José Del Peńasco","San José Del Peńasco"
1186,"20168","municipality","San José Estancia Grande",1018.0,"San José Estancia Grande","San José Estancia Grande","San José Estancia Grande","San José Estancia Grande"
1187,"20169","municipality","San José Independencia",1018.0,"San José Independencia","San José Independencia","San José Independencia","San José Independencia"
1188,"20170","municipality","San José Lachiguiri",1018.0,"San José Lachiguiri","San José Lachiguiri","San José Lachiguiri","San José Lachiguiri"
1189,"20171","municipality","San José Tenango",1018.0,"San José Tenango","San José Tenango","San José Tenango","San José Tenango"
1190,"20172","municipality","San Juan Achiutla",1018.0,"San Juan Achiutla","San Juan Achiutla","San Juan Achiutla","San Juan Achiutla"
1191,"20173","municipality","San Juan Atepec",1018.0,"San Juan Atepec","San Juan Atepec","San Juan Atepec","San Juan Atepec"
1192,"20174","municipality","Ánimas Trujano",1018.0,"Ánimas Trujano","Ánimas Trujano","Ánimas Trujano","Ánimas Trujano"
1193,"20175","municipality","San Juan Bautista Atatlahuca",1018.0,"San Juan Bautista Atatlahuca","San Juan Bautista Atatlahuca","San Juan Bautista Atatlahuca","San Juan Bautista Atatlahuca"
1194,"20176","municipality","San Juan Bautista Coixtlahuaca",1018.0,"San Juan Bautista Coixtlahuaca","San Juan Bautista Coixtlahuaca","San Juan Bautista Coixtlahuaca","San Juan Bautista Coixtlahuaca"
1195,"20177","municipality","San Juan Bautista Cuicatlán",1018.0,"San Juan Bautista Cuicatlán","San Juan Bautista Cuicatlán","San Juan Bautista Cuicatlán","San Juan Bautista Cuicatlán"
1196,"20178","municipality","San Juan Bautista Guelache",1018.0,"San Juan Bautista Guelache","San Juan Bautista Guelache","San Juan Bautista Guelache","San Juan Bautista Guelache"
1197,"20179","municipality","San Juan Bautista Jayacatlán",1018.0,"San Juan Bautista Jayacatlán","San Juan Bautista Jayacatlán","San Juan Bautista Jayacatlán","San Juan Bautista Jayacatlán"
1198,"20180","municipality","San Juan Bautista Lo De Soto",1018.0,"San Juan Bautista Lo De Soto","San Juan Bautista Lo De Soto","San Juan Bautista Lo De Soto","San Juan Bautista Lo De Soto"
1199,"20181","municipality","San Juan Bautista Suchitepec",1018.0,"San Juan Bautista Suchitepec","San Juan Bautista Suchitepec","San Juan Bautista Suchitepec","San Juan Bautista Suchitepec"
1200,"20182","municipality","San Juan Bautista Tlacoatzintepec",1018.0,"San Juan Bautista Tlacoatzintepec","San Juan Bautista Tlacoatzintepec","San Juan Bautista Tlacoatzintepec","San Juan Bautista Tlacoatzintepec"
1201,"20183","municipality","San Juan Bautista Tlachichilco",1018.0,"San Juan Bautista Tlachichilco","San Juan Bautista Tlachichilco","San Juan Bautista Tlachichilco","San Juan Bautista Tlachichilco"
1202,"20184","municipality","San Juan Bautista Tuxtepec",1018.0,"San Juan Bautista Tuxtepec","San Juan Bautista Tuxtepec","San Juan Bautista Tuxtepec","San Juan Bautista Tuxtepec"
1203,"20185","municipality","San Juan Cacahuatepec",1018.0,"San Juan Cacahuatepec","San Juan Cacahuatepec","San Juan Cacahuatepec","San Juan Cacahuatepec"
1204,"20186","municipality","San Juan Cieneguilla",1018.0,"San Juan Cieneguilla","San Juan Cieneguilla","San Juan Cieneguilla","San Juan Cieneguilla"
1205,"20187","municipality","San Juan Coatzóspam",1018.0,"San Juan Coatzóspam","San Juan Coatzóspam","San Juan Coatzóspam","San Juan Coatzóspam"
1206,"20188","municipality","San Juan Colorado",1018.0,"San Juan Colorado","San Juan Colorado","San Juan Colorado","San Juan Colorado"
1207,"20189","municipality","San Juan Comaltepec",1018.0,"San Juan Comaltepec","San Juan Comaltepec","San Juan Comaltepec","San Juan Comaltepec"
1208,"20190","municipality","San Juan Cotzocón",1018.0,"San Juan Cotzocón","San Juan Cotzocón","San Juan Cotzocón","San Juan Cotzocón"
1209,"20191","municipality","San Juan Chicomezúchil",1018.0,"San Juan Chicomezúchil","San Juan Chicomezúchil","San Juan Chicomezúchil","San Juan Chicomezúchil"
1210,"20192","municipality","San Juan Chilateca",1018.0,"San Juan Chilateca","San Juan Chilateca","San Juan Chilateca","San Juan Chilateca"
1211,"20193","municipality","San Juan Del Estado",1018.0,"San Juan Del Estado","San Juan Del Estado","San Juan Del Estado","San Juan Del Estado"
1212,"20194","municipality","San Juan Del Río",1018.0,"San Juan Del Río","San Juan Del Río","San Juan Del Río","San Juan Del Río"
1213,"20195","municipality","San Juan Diuxi",1018.0,"San Juan Diuxi","San Juan Diuxi","San Juan Diuxi","San Juan Diuxi"
1214,"20196","municipality","San Juan Evangelista Analco",1018.0,"San Juan Evangelista Analco","San Juan Evangelista Analco","San Juan Evangelista Analco","San Juan Evangelista Analco"
1215,"20197","municipality","San Juan Guelavía",1018.0,"San Juan Guelavía","San Juan Guelavía","San Juan Guelavía","San Juan Guelavía"
1216,"20198","municipality","San Juan Guichicovi",1018.0,"San Juan Guichicovi","San Juan Guichicovi","San Juan Guichicovi","San Juan Guichicovi"
1217,"20199","municipality","San Juan Ihualtepec",1018.0,"San Juan Ihualtepec","San Juan Ihualtepec","San Juan Ihualtepec","San Juan Ihualtepec"
1218,"20200","municipality","San Juan Juquila Mixes",1018.0,"San Juan Juquila Mixes","San Juan Juquila Mixes","San Juan Juquila Mixes","San Juan Juquila Mixes"
1219,"20201","municipality","San Juan Juquila Vijanos",1018.0,"San Juan Juquila Vijanos","San Juan Juquila Vijanos","San Juan Juquila Vijanos","San Juan Juquila Vijanos"
1220,"20202","municipality","San Juan Lachao",1018.0,"San Juan Lachao","San Juan Lachao","San Juan Lachao","San Juan Lachao"
1221,"20203","municipality","San Juan Lachigalla",1018.0,"San Juan Lachigalla","San Juan Lachigalla","San Juan Lachigalla","San Juan Lachigalla"
1222,"20204","municipality","San Juan Lajarcia",1018.0,"San Juan Lajarcia","San Juan Lajarcia","San Juan Lajarcia","San Juan Lajarcia"
1223,"20205","municipality","San Juan Lalana",1018.0,"San Juan Lalana","San Juan Lalana","San Juan Lalana","San Juan Lalana"
1224,"20206","municipality","San Juan De Los Cués",1018.0,"San Juan De Los Cués","San Juan De Los Cués","San Juan De Los Cués","San Juan De Los Cués"
1225,"20207","municipality","San Juan Mazatlán",1018.0,"San Juan Mazatlán","San Juan Mazatlán","San Juan Mazatlán","San Juan Mazatlán"
1226,"20208","municipality","San Juan Mixtepec",1018.0,"San Juan Mixtepec","San Juan Mixtepec","San Juan Mixtepec","San Juan Mixtepec"
1227,"20209","municipality","San Juan Mixtepec",1018.0,"San Juan Mixtepec","San Juan Mixtepec","San Juan Mixtepec","San Juan Mixtepec"
1228,"20210","municipality","San Juan Ńumí",1018.0,"San Juan Ńumí","San Juan Ńumí","San Juan Ńumí","San Juan Ńumí"
1229,"20211","municipality","San Juan Ozolotepec",1018.0,"San Juan Ozolotepec","San Juan Ozolotepec","San Juan Ozolotepec","San Juan Ozolotepec"
1230,"20212","municipality","San Juan Petlapa",1018.0,"San Juan Petlapa","San Juan Petlapa","San Juan Petlapa","San Juan Petlapa"
1231,"20213","municipality","San Juan Quiahije",1018.0,"San Juan Quiahije","San Juan Quiahije","San Juan Quiahije","San Juan Quiahije"
1232,"20214","municipality","San Juan Quiotepec",1018.0,"San Juan Quiotepec","San Juan Quiotepec","San Juan Quiotepec","San Juan Quiotepec"
1233,"20215","municipality","San Juan Sayultepec",1018.0,"San Juan Sayultepec","San Juan Sayultepec","San Juan Sayultepec","San Juan Sayultepec"
1234,"20216","municipality","San Juan Tabaá",1018.0,"San Juan Tabaá","San Juan Tabaá","San Juan Tabaá","San Juan Tabaá"
1235,"20217","municipality","San Juan Tamazola",1018.0,"San Juan Tamazola","San Juan Tamazola","San Juan Tamazola","San Juan Tamazola"
1236,"20218","municipality","San Juan Teita",1018.0,"San Juan Teita","San Juan Teita","San Juan Teita","San Juan Teita"
1237,"20219","municipality","San Juan Teitipac",1018.0,"San Juan Teitipac","San Juan Teitipac","San Juan Teitipac","San Juan Teitipac"
1238,"20220","municipality","San Juan Tepeuxila",1018.0,"San Juan Tepeuxila","San Juan Tepeuxila","San Juan Tepeuxila","San Juan Tepeuxila"
1239,"20221","municipality","San Juan Teposcolula",1018.0,"San Juan Teposcolula","San Juan Teposcolula","San Juan Teposcolula","San Juan Teposcolula"
1240,"20222","municipality","San Juan Yaeé",1018.0,"San Juan Yaeé","San Juan Yaeé","San Juan Yaeé","San Juan Yaeé"
1241,"20223","municipality","San Juan Yatzona",1018.0,"San Juan Yatzona","San Juan Yatzona","San Juan Yatzona","San Juan Yatzona"
1242,"20224","municipality","San Juan Yucuita",1018.0,"San Juan Yucuita","San Juan Yucuita","San Juan Yucuita","San Juan Yucuita"
1243,"20225","municipality","San Lorenzo",1018.0,"San Lorenzo","San Lorenzo","San Lorenzo","San Lorenzo"
1244,"20226","municipality","San Lorenzo Albarradas",1018.0,"San Lorenzo Albarradas","San Lorenzo Albarradas","San Lorenzo Albarradas","San Lorenzo Albarradas"
1245,"20227","municipality","San Lorenzo Cacaotepec",1018.0,"San Lorenzo Cacaotepec","San Lorenzo Cacaotepec","San Lorenzo Cacaotepec","San Lorenzo Cacaotepec"
1246,"20228","municipality","San Lorenzo Cuaunecuiltitla",1018.0,"San Lorenzo Cuaunecuiltitla","San Lorenzo Cuaunecuiltitla","San Lorenzo Cuaunecuiltitla","San Lorenzo Cuaunecuiltitla"
1247,"20229","municipality","San Lorenzo Texmelúcan",1018.0,"San Lorenzo Texmelúcan","San Lorenzo Texmelúcan","San Lorenzo Texmelúcan","San Lorenzo Texmelúcan"
1248,"20230","municipality","San Lorenzo Victoria",1018.0,"San Lorenzo Victoria","San Lorenzo Victoria","San Lorenzo Victoria","San Lorenzo Victoria"
1249,"20231","municipality","San Lucas Camotlán",1018.0,"San Lucas Camotlán","San Lucas Camotlán","San Lucas Camotlán","San Lucas Camotlán"
1250,"20232","municipality","San Lucas Ojitlán",1018.0,"San Lucas Ojitlán","San Lucas Ojitlán","San Lucas Ojitlán","San Lucas Ojitlán"
1251,"20233","municipality","San Lucas Quiaviní",1018.0,"San Lucas Quiaviní","San Lucas Quiaviní","San Lucas Quiaviní","San Lucas Quiaviní"
1252,"20234","municipality","San Lucas Zoquiápam",1018.0,"San Lucas Zoquiápam","San Lucas Zoquiápam","San Lucas Zoquiápam","San Lucas Zoquiápam"
1253,"20235","municipality","San Luis Amatlán",1018.0,"San Luis Amatlán","San Luis Amatlán","San Luis Amatlán","San Luis Amatlán"
1254,"20236","municipality","San Marcial Ozolotepec",1018.0,"San Marcial Ozolotepec","San Marcial Ozolotepec","San Marcial Ozolotepec","San Marcial Ozolotepec"
1255,"20237","municipality","San Marcos Arteaga",1018.0,"San Marcos Arteaga","San Marcos Arteaga","San Marcos Arteaga","San Marcos Arteaga"
1256,"20238","municipality","San Martín De Los Cansecos",1018.0,"San Martín De Los Cansecos","San Martín De Los Cansecos","San Martín De Los Cansecos","San Martín De Los Cansecos"
1257,"20239","municipality","San Martín Huamelúlpam",1018.0,"San Martín Huamelúlpam","San Martín Huamelúlpam","San Martín Huamelúlpam","San Martín Huamelúlpam"
1258,"20240","municipality","San Martín Itunyoso",1018.0,"San Martín Itunyoso","San Martín Itunyoso","San Martín Itunyoso","San Martín Itunyoso"
1259,"20241","municipality","San Martín Lachilá",1018.0,"San Martín Lachilá","San Martín Lachilá","San Martín Lachilá","San Martín Lachilá"
1260,"20242","municipality","San Martín Peras",1018.0,"San Martín Peras","San Martín Peras","San Martín Peras","San Martín Peras"
1261,"20243","municipality","San Martín Tilcajete",1018.0,"San Martín Tilcajete","San Martín Tilcajete","San Martín Tilcajete","San Martín Tilcajete"
1262,"20244","municipality","San Martín Toxpalan",1018.0,"San Martín Toxpalan","San Martín Toxpalan","San Martín Toxpalan","San Martín Toxpalan"
1263,"20245","municipality","San Martín Zacatepec",1018.0,"San Martín Zacatepec","San Martín Zacatepec","San Martín Zacatepec","San Martín Zacatepec"
1264,"20246","municipality","San Mateo Cajonos",1018.0,"San Mateo Cajonos","San Mateo Cajonos","San Mateo Cajonos","San Mateo Cajonos"
1265,"20247","municipality","Capulálpam De Méndez",1018.0,"Capulálpam De Méndez","Capulálpam De Méndez","Capulálpam De Méndez","Capulálpam De Méndez"
1266,"20248","municipality","San Mateo Del Mar",1018.0,"San Mateo Del Mar","San Mateo Del Mar","San Mateo Del Mar","San Mateo Del Mar"
1267,"20249","municipality","San Mateo Yoloxochitlán",1018.0,"San Mateo Yoloxochitlán","San Mateo Yoloxochitlán","San Mateo Yoloxochitlán","San Mateo Yoloxochitlán"
1268,"20250","municipality","San Mateo Etlatongo",1018.0,"San Mateo Etlatongo","San Mateo Etlatongo","San Mateo Etlatongo","San Mateo Etlatongo"
1269,"20251","municipality","San Mateo Nejápam",1018.0,"San Mateo Nejápam","San Mateo Nejápam","San Mateo Nejápam","San Mateo Nejápam"
1270,"20252","municipality","San Mateo Peńasco",1018.0,"San Mateo Peńasco","San Mateo Peńasco","San Mateo Peńasco","San Mateo Peńasco"
1271,"20253","municipality","San Mateo Pińas",1018.0,"San Mateo Pińas","San Mateo Pińas","San Mateo Pińas","San Mateo Pińas"
1272,"20254","municipality","San Mateo Río Hondo",1018.0,"San Mateo Río Hondo","San Mateo Río Hondo","San Mateo Río Hondo","San Mateo Río Hondo"
1273,"20255","municipality","San Mateo Sindihui",1018.0,"San Mateo Sindihui","San Mateo Sindihui","San Mateo Sindihui","San Mateo Sindihui"
1274,"20256","municipality","San Mateo Tlapiltepec",1018.0,"San Mateo Tlapiltepec","San Mateo Tlapiltepec","San Mateo Tlapiltepec","San Mateo Tlapiltepec"
1275,"20257","municipality","San Melchor Betaza",1018.0,"San Melchor Betaza","San Melchor Betaza","San Melchor Betaza","San Melchor Betaza"
1276,"20258","municipality","San Miguel Achiutla",1018.0,"San Miguel Achiutla","San Miguel Achiutla","San Miguel Achiutla","San Miguel Achiutla"
1277,"20259","municipality","San Miguel Ahuehuetitlán",1018.0,"San Miguel Ahuehuetitlán","San Miguel Ahuehuetitlán","San Miguel Ahuehuetitlán","San Miguel Ahuehuetitlán"
1278,"20260","municipality","San Miguel Aloápam",1018.0,"San Miguel Aloápam","San Miguel Aloápam","San Miguel Aloápam","San Miguel Aloápam"
1279,"20261","municipality","San Miguel Amatitlán",1018.0,"San Miguel Amatitlán","San Miguel Amatitlán","San Miguel Amatitlán","San Miguel Amatitlán"
1280,"20262","municipality","San Miguel Amatlán",1018.0,"San Miguel Amatlán","San Miguel Amatlán","San Miguel Amatlán","San Miguel Amatlán"
1281,"20263","municipality","San Miguel Coatlán",1018.0,"San Miguel Coatlán","San Miguel Coatlán","San Miguel Coatlán","San Miguel Coatlán"
1282,"20264","municipality","San Miguel Chicahua",1018.0,"San Miguel Chicahua","San Miguel Chicahua","San Miguel Chicahua","San Miguel Chicahua"
1283,"20265","municipality","San Miguel Chimalapa",1018.0,"San Miguel Chimalapa","San Miguel Chimalapa","San Miguel Chimalapa","San Miguel Chimalapa"
1284,"20266","municipality","San Miguel Del Puerto",1018.0,"San Miguel Del Puerto","San Miguel Del Puerto","San Miguel Del Puerto","San Miguel Del Puerto"
1285,"20267","municipality","San Miguel Del Río",1018.0,"San Miguel Del Río","San Miguel Del Río","San Miguel Del Río","San Miguel Del Río"
1286,"20268","municipality","San Miguel Ejutla",1018.0,"San Miguel Ejutla","San Miguel Ejutla","San Miguel Ejutla","San Miguel Ejutla"
1287,"20269","municipality","San Miguel El Grande",1018.0,"San Miguel El Grande","San Miguel El Grande","San Miguel El Grande","San Miguel El Grande"
1288,"20270","municipality","San Miguel Huautla",1018.0,"San Miguel Huautla","San Miguel Huautla","San Miguel Huautla","San Miguel Huautla"
1289,"20271","municipality","San Miguel Mixtepec",1018.0,"San Miguel Mixtepec","San Miguel Mixtepec","San Miguel Mixtepec","San Miguel Mixtepec"
1290,"20272","municipality","San Miguel Panixtlahuaca",1018.0,"San Miguel Panixtlahuaca","San Miguel Panixtlahuaca","San Miguel Panixtlahuaca","San Miguel Panixtlahuaca"
1291,"20273","municipality","San Miguel Peras",1018.0,"San Miguel Peras","San Miguel Peras","San Miguel Peras","San Miguel Peras"
1292,"20274","municipality","San Miguel Piedras",1018.0,"San Miguel Piedras","San Miguel Piedras","San Miguel Piedras","San Miguel Piedras"
1293,"20275","municipality","San Miguel Quetzaltepec",1018.0,"San Miguel Quetzaltepec","San Miguel Quetzaltepec","San Miguel Quetzaltepec","San Miguel Quetzaltepec"
1294,"20276","municipality","San Miguel Santa Flor",1018.0,"San Miguel Santa Flor","San Miguel Santa Flor","San Miguel Santa Flor","San Miguel Santa Flor"
1295,"20277","municipality","Villa Sola De Vega",1018.0,"Villa Sola De Vega","Villa Sola De Vega","Villa Sola De Vega","Villa Sola De Vega"
1296,"20278","municipality","San Miguel Soyaltepec",1018.0,"San Miguel Soyaltepec","San Miguel Soyaltepec","San Miguel Soyaltepec","San Miguel Soyaltepec"
1297,"20279","municipality","San Miguel Suchixtepec",1018.0,"San Miguel Suchixtepec","San Miguel Suchixtepec","San Miguel Suchixtepec","San Miguel Suchixtepec"
1298,"20280","municipality","Villa Talea De Castro",1018.0,"Villa Talea De Castro","Villa Talea De Castro","Villa Talea De Castro","Villa Talea De Castro"
1299,"20281","municipality","San Miguel Tecomatlán",1018.0,"San Miguel Tecomatlán","San Miguel Tecomatlán","San Miguel Tecomatlán","San Miguel Tecomatlán"
1300,"20282","municipality","San Miguel Tenango",1018.0,"San Miguel Tenango","San Miguel Tenango","San Miguel Tenango","San Miguel Tenango"
1301,"20283","municipality","San Miguel Tequixtepec",1018.0,"San Miguel Tequixtepec","San Miguel Tequixtepec","San Miguel Tequixtepec","San Miguel Tequixtepec"
1302,"20284","municipality","San Miguel Tilquiápam",1018.0,"San Miguel Tilquiápam","San Miguel Tilquiápam","San Miguel Tilquiápam","San Miguel Tilquiápam"
1303,"20285","municipality","San Miguel Tlacamama",1018.0,"San Miguel Tlacamama","San Miguel Tlacamama","San Miguel Tlacamama","San Miguel Tlacamama"
1304,"20286","municipality","San Miguel Tlacotepec",1018.0,"San Miguel Tlacotepec","San Miguel Tlacotepec","San Miguel Tlacotepec","San Miguel Tlacotepec"
1305,"20287","municipality","San Miguel Tulancingo",1018.0,"San Miguel Tulancingo","San Miguel Tulancingo","San Miguel Tulancingo","San Miguel Tulancingo"
1306,"20288","municipality","San Miguel Yotao",1018.0,"San Miguel Yotao","San Miguel Yotao","San Miguel Yotao","San Miguel Yotao"
1307,"20289","municipality","San Nicolás",1018.0,"San Nicolás","San Nicolás","San Nicolás","San Nicolás"
1308,"20290","municipality","San Nicolás Hidalgo",1018.0,"San Nicolás Hidalgo","San Nicolás Hidalgo","San Nicolás Hidalgo","San Nicolás Hidalgo"
1309,"20291","municipality","San Pablo Coatlán",1018.0,"San Pablo Coatlán","San Pablo Coatlán","San Pablo Coatlán","San Pablo Coatlán"
1310,"20292","municipality","San Pablo Cuatro Venados",1018.0,"San Pablo Cuatro Venados","San Pablo Cuatro Venados","San Pablo Cuatro Venados","San Pablo Cuatro Venados"
1311,"20293","municipality","San Pablo Etla",1018.0,"San Pablo Etla","San Pablo Etla","San Pablo Etla","San Pablo Etla"
1312,"20294","municipality","San Pablo Huitzo",1018.0,"San Pablo Huitzo","San Pablo Huitzo","San Pablo Huitzo","San Pablo Huitzo"
1313,"20295","municipality","San Pablo Huixtepec",1018.0,"San Pablo Huixtepec","San Pablo Huixtepec","San Pablo Huixtepec","San Pablo Huixtepec"
1314,"20296","municipality","San Pablo Macuiltianguis",1018.0,"San Pablo Macuiltianguis","San Pablo Macuiltianguis","San Pablo Macuiltianguis","San Pablo Macuiltianguis"
1315,"20297","municipality","San Pablo Tijaltepec",1018.0,"San Pablo Tijaltepec","San Pablo Tijaltepec","San Pablo Tijaltepec","San Pablo Tijaltepec"
1316,"20298","municipality","San Pablo Villa De Mitla",1018.0,"San Pablo Villa De Mitla","San Pablo Villa De Mitla","San Pablo Villa De Mitla","San Pablo Villa De Mitla"
1317,"20299","municipality","San Pablo Yaganiza",1018.0,"San Pablo Yaganiza","San Pablo Yaganiza","San Pablo Yaganiza","San Pablo Yaganiza"
1318,"20300","municipality","San Pedro Amuzgos",1018.0,"San Pedro Amuzgos","San Pedro Amuzgos","San Pedro Amuzgos","San Pedro Amuzgos"
1319,"20301","municipality","San Pedro Apóstol",1018.0,"San Pedro Apóstol","San Pedro Apóstol","San Pedro Apóstol","San Pedro Apóstol"
1320,"20302","municipality","San Pedro Atoyac",1018.0,"San Pedro Atoyac","San Pedro Atoyac","San Pedro Atoyac","San Pedro Atoyac"
1321,"20303","municipality","San Pedro Cajonos",1018.0,"San Pedro Cajonos","San Pedro Cajonos","San Pedro Cajonos","San Pedro Cajonos"
1322,"20304","municipality","San Pedro Coxcaltepec Cántaros",1018.0,"San Pedro Coxcaltepec Cántaros","San Pedro Coxcaltepec Cántaros","San Pedro Coxcaltepec Cántaros","San Pedro Coxcaltepec Cántaros"
1323,"20305","municipality","San Pedro Comitancillo",1018.0,"San Pedro Comitancillo","San Pedro Comitancillo","San Pedro Comitancillo","San Pedro Comitancillo"
1324,"20306","municipality","San Pedro El Alto",1018.0,"San Pedro El Alto","San Pedro El Alto","San Pedro El Alto","San Pedro El Alto"
1325,"20307","municipality","San Pedro Huamelula",1018.0,"San Pedro Huamelula","San Pedro Huamelula","San Pedro Huamelula","San Pedro Huamelula"
1326,"20308","municipality","San Pedro Huilotepec",1018.0,"San Pedro Huilotepec","San Pedro Huilotepec","San Pedro Huilotepec","San Pedro Huilotepec"
1327,"20309","municipality","San Pedro Ixcatlán",1018.0,"San Pedro Ixcatlán","San Pedro Ixcatlán","San Pedro Ixcatlán","San Pedro Ixcatlán"
1328,"20310","municipality","San Pedro Ixtlahuaca",1018.0,"San Pedro Ixtlahuaca","San Pedro Ixtlahuaca","San Pedro Ixtlahuaca","San Pedro Ixtlahuaca"
1329,"20311","municipality","San Pedro Jaltepetongo",1018.0,"San Pedro Jaltepetongo","San Pedro Jaltepetongo","San Pedro Jaltepetongo","San Pedro Jaltepetongo"
1330,"20312","municipality","San Pedro Jicayán",1018.0,"San Pedro Jicayán","San Pedro Jicayán","San Pedro Jicayán","San Pedro Jicayán"
1331,"20313","municipality","San Pedro Jocotipac",1018.0,"San Pedro Jocotipac","San Pedro Jocotipac","San Pedro Jocotipac","San Pedro Jocotipac"
1332,"20314","municipality","San Pedro Juchatengo",1018.0,"San Pedro Juchatengo","San Pedro Juchatengo","San Pedro Juchatengo","San Pedro Juchatengo"
1333,"20315","municipality","San Pedro Mártir",1018.0,"San Pedro Mártir","San Pedro Mártir","San Pedro Mártir","San Pedro Mártir"
1334,"20316","municipality","San Pedro Mártir Quiechapa",1018.0,"San Pedro Mártir Quiechapa","San Pedro Mártir Quiechapa","San Pedro Mártir Quiechapa","San Pedro Mártir Quiechapa"
1335,"20317","municipality","San Pedro Mártir Yucuxaco",1018.0,"San Pedro Mártir Yucuxaco","San Pedro Mártir Yucuxaco","San Pedro Mártir Yucuxaco","San Pedro Mártir Yucuxaco"
1336,"20318","municipality","San Pedro Mixtepec",1018.0,"San Pedro Mixtepec","San Pedro Mixtepec","San Pedro Mixtepec","San Pedro Mixtepec"
1337,"20319","municipality","San Pedro Mixtepec",1018.0,"San Pedro Mixtepec","San Pedro Mixtepec","San Pedro Mixtepec","San Pedro Mixtepec"
1338,"20320","municipality","San Pedro Molinos",1018.0,"San Pedro Molinos","San Pedro Molinos","San Pedro Molinos","San Pedro Molinos"
1339,"20321","municipality","San Pedro Nopala",1018.0,"San Pedro Nopala","San Pedro Nopala","San Pedro Nopala","San Pedro Nopala"
1340,"20322","municipality","San Pedro Ocopetatillo",1018.0,"San Pedro Ocopetatillo","San Pedro Ocopetatillo","San Pedro Ocopetatillo","San Pedro Ocopetatillo"
1341,"20323","municipality","San Pedro Ocotepec",1018.0,"San Pedro Ocotepec","San Pedro Ocotepec","San Pedro Ocotepec","San Pedro Ocotepec"
1342,"20324","municipality","San Pedro Pochutla",1018.0,"San Pedro Pochutla","San Pedro Pochutla","San Pedro Pochutla","San Pedro Pochutla"
1343,"20325","municipality","San Pedro Quiatoni",1018.0,"San Pedro Quiatoni","San Pedro Quiatoni","San Pedro Quiatoni","San Pedro Quiatoni"
1344,"20326","municipality","San Pedro Sochiápam",1018.0,"San Pedro Sochiápam","San Pedro Sochiápam","San Pedro Sochiápam","San Pedro Sochiápam"
1345,"20327","municipality","San Pedro Tapanatepec",1018.0,"San Pedro Tapanatepec","San Pedro Tapanatepec","San Pedro Tapanatepec","San Pedro Tapanatepec"
1346,"20328","municipality","San Pedro Taviche",1018.0,"San Pedro Taviche","San Pedro Taviche","San Pedro Taviche","San Pedro Taviche"
1347,"20329","municipality","San Pedro Teozacoalco",1018.0,"San Pedro Teozacoalco","San Pedro Teozacoalco","San Pedro Teozacoalco","San Pedro Teozacoalco"
1348,"20330","municipality","San Pedro Teutila",1018.0,"San Pedro Teutila","San Pedro Teutila","San Pedro Teutila","San Pedro Teutila"
1349,"20331","municipality","San Pedro Tidaá",1018.0,"San Pedro Tidaá","San Pedro Tidaá","San Pedro Tidaá","San Pedro Tidaá"
1350,"20332","municipality","San Pedro Topiltepec",1018.0,"San Pedro Topiltepec","San Pedro Topiltepec","San Pedro Topiltepec","San Pedro Topiltepec"
1351,"20333","municipality","San Pedro Totolápam",1018.0,"San Pedro Totolápam","San Pedro Totolápam","San Pedro Totolápam","San Pedro Totolápam"
1352,"20334","municipality","Villa De Tututepec De Melchor Ocampo",1018.0,"Villa De Tututepec De Melchor Ocampo","Villa De Tututepec De Melchor Ocampo","Villa De Tututepec De Melchor Ocampo","Villa De Tututepec De Melchor Ocampo"
1353,"20335","municipality","San Pedro Yaneri",1018.0,"San Pedro Yaneri","San Pedro Yaneri","San Pedro Yaneri","San Pedro Yaneri"
1354,"20336","municipality","San Pedro Yólox",1018.0,"San Pedro Yólox","San Pedro Yólox","San Pedro Yólox","San Pedro Yólox"
