"","code","level","name","parent_id","name_es","name_short_en","name_short_es"
676,"27077","municipality","Bajo Baudó",12.0,"Bajo Baudó","Bajo Baudó","Bajo Baudó"
677,"27099","municipality","Bojayá",12.0,"Bojayá","Bojayá","Bojayá"
678,"27135","municipality","El Cantón Del San Pablo",12.0,"El Cantón Del San Pablo","El Cantón Del San Pablo","El Cantón Del San Pablo"
679,"27150","municipality","Carmen Del Darién",12.0,"Carmen Del Darién","Carmen Del Darién","Carmen Del Darién"
680,"27160","municipality","Cértegui",12.0,"Cértegui","Cértegui","Cértegui"
681,"27205","municipality","Condoto",12.0,"Condoto","Condoto","Condoto"
682,"27245","municipality","El Carmen De Atrato",12.0,"El Carmen De Atrato","El Carmen De Atrato","El Carmen De Atrato"
683,"27250","municipality","El Litoral Del San Juan",12.0,"El Litoral Del San Juan","El Litoral Del San Juan","El Litoral Del San Juan"
684,"27361","municipality","Istmina",12.0,"Istmina","Istmina","Istmina"
685,"27372","municipality","Juradó",12.0,"Juradó","Juradó","Juradó"
686,"27413","municipality","Lloró",12.0,"Lloró","Lloró","Lloró"
687,"27425","municipality","Medio Atrato",12.0,"Medio Atrato","Medio Atrato","Medio Atrato"
688,"27430","municipality","Medio Baudó",12.0,"Medio Baudó","Medio Baudó","Medio Baudó"
689,"27450","municipality","Medio San Juan",12.0,"Medio San Juan","Medio San Juan","Medio San Juan"
690,"27491","municipality","Nóvita",12.0,"Nóvita","Nóvita","Nóvita"
691,"27495","municipality","Nuquí",12.0,"Nuquí","Nuquí","Nuquí"
692,"27580","municipality","Río Iró",12.0,"Río Iró","Río Iró","Río Iró"
693,"27600","municipality","Río Quito",12.0,"Río Quito","Río Quito","Río Quito"
694,"27615","municipality","Riosucio",12.0,"Riosucio","Riosucio","Riosucio"
695,"27660","municipality","San José Del Palmar",12.0,"San José Del Palmar","San José Del Palmar","San José Del Palmar"
696,"27745","municipality","Sipí",12.0,"Sipí","Sipí","Sipí"
697,"27787","municipality","Tadó",12.0,"Tadó","Tadó","Tadó"
698,"27800","municipality","Unguía",12.0,"Unguía","Unguía","Unguía"
699,"27810","municipality","Unión Panamericana",12.0,"Unión Panamericana","Unión Panamericana","Unión Panamericana"
700,"41001","municipality","Neiva",13.0,"Neiva","Neiva","Neiva"
701,"41006","municipality","Acevedo",13.0,"Acevedo","Acevedo","Acevedo"
702,"41013","municipality","Agrado",13.0,"Agrado","Agrado","Agrado"
703,"41016","municipality","Aipe",13.0,"Aipe","Aipe","Aipe"
704,"41020","municipality","Algeciras",13.0,"Algeciras","Algeciras","Algeciras"
705,"41026","municipality","Altamira",13.0,"Altamira","Altamira","Altamira"
706,"41078","municipality","Baraya",13.0,"Baraya","Baraya","Baraya"
707,"41132","municipality","Campoalegre",13.0,"Campoalegre","Campoalegre","Campoalegre"
708,"41206","municipality","Colombia",13.0,"Colombia","Colombia","Colombia"
709,"41244","municipality","Elías",13.0,"Elías","Elías","Elías"
710,"41298","municipality","Garzón",13.0,"Garzón","Garzón","Garzón"
711,"41306","municipality","Gigante",13.0,"Gigante","Gigante","Gigante"
712,"41319","municipality","Guadalupe",13.0,"Guadalupe","Guadalupe","Guadalupe"
713,"41349","municipality","Hobo",13.0,"Hobo","Hobo","Hobo"
714,"41357","municipality","Íquira",13.0,"Íquira","Íquira","Íquira"
715,"41359","municipality","Isnos",13.0,"Isnos","Isnos","Isnos"
716,"41378","municipality","La Argentina",13.0,"La Argentina","La Argentina","La Argentina"
717,"41396","municipality","La Plata",13.0,"La Plata","La Plata","La Plata"
718,"41483","municipality","Nátaga",13.0,"Nátaga","Nátaga","Nátaga"
719,"41503","municipality","Oporapa",13.0,"Oporapa","Oporapa","Oporapa"
720,"41518","municipality","Paicol",13.0,"Paicol","Paicol","Paicol"
721,"41524","municipality","Palermo",13.0,"Palermo","Palermo","Palermo"
722,"41530","municipality","Palestina",13.0,"Palestina","Palestina","Palestina"
723,"41548","municipality","Pital",13.0,"Pital","Pital","Pital"
724,"41551","municipality","Pitalito",13.0,"Pitalito","Pitalito","Pitalito"
725,"41615","municipality","Rivera",13.0,"Rivera","Rivera","Rivera"
726,"41660","municipality","Saladoblanco",13.0,"Saladoblanco","Saladoblanco","Saladoblanco"
727,"41668","municipality","San Agustín",13.0,"San Agustín","San Agustín","San Agustín"
728,"41676","municipality","Santa María",13.0,"Santa María","Santa María","Santa María"
729,"41770","municipality","Suaza",13.0,"Suaza","Suaza","Suaza"
730,"41791","municipality","Tarqui",13.0,"Tarqui","Tarqui","Tarqui"
731,"41797","municipality","Tesalia",13.0,"Tesalia","Tesalia","Tesalia"
732,"41799","municipality","Tello",13.0,"Tello","Tello","Tello"
733,"41801","municipality","Teruel",13.0,"Teruel","Teruel","Teruel"
734,"41807","municipality","Timaná",13.0,"Timaná","Timaná","Timaná"
735,"41872","municipality","Villavieja",13.0,"Villavieja","Villavieja","Villavieja"
736,"41885","municipality","Yaguará",13.0,"Yaguará","Yaguará","Yaguará"
737,"44001","municipality","Riohacha",14.0,"Riohacha","Riohacha","Riohacha"
738,"44035","municipality","Albania",14.0,"Albania","Albania","Albania"
739,"44078","municipality","Barrancas",14.0,"Barrancas","Barrancas","Barrancas"
740,"44090","municipality","Dibulla",14.0,"Dibulla","Dibulla","Dibulla"
741,"44098","municipality","Distracción",14.0,"Distracción","Distracción","Distracción"
742,"44110","municipality","El Molino",14.0,"El Molino","El Molino","El Molino"
743,"44279","municipality","Fonseca",14.0,"Fonseca","Fonseca","Fonseca"
744,"44378","municipality","Hatonuevo",14.0,"Hatonuevo","Hatonuevo","Hatonuevo"
745,"44420","municipality","La Jagua Del Pilar",14.0,"La Jagua Del Pilar","La Jagua Del Pilar","La Jagua Del Pilar"
746,"44430","municipality","Maicao",14.0,"Maicao","Maicao","Maicao"
747,"44560","municipality","Manaure",14.0,"Manaure","Manaure","Manaure"
748,"44650","municipality","San Juan Del Cesar",14.0,"San Juan Del Cesar","San Juan Del Cesar","San Juan Del Cesar"
749,"44847","municipality","Uribia",14.0,"Uribia","Uribia","Uribia"
750,"44855","municipality","Urumita",14.0,"Urumita","Urumita","Urumita"
751,"44874","municipality","Villanueva",14.0,"Villanueva","Villanueva","Villanueva"
752,"47001","municipality","Santa Marta",15.0,"Santa Marta","Santa Marta","Santa Marta"
753,"47030","municipality","Algarrobo",15.0,"Algarrobo","Algarrobo","Algarrobo"
754,"47053","municipality","Aracataca",15.0,"Aracataca","Aracataca","Aracataca"
755,"47058","municipality","Ariguaní",15.0,"Ariguaní","Ariguaní","Ariguaní"
756,"47161","municipality","Cerro De San Antonio",15.0,"Cerro De San Antonio","Cerro De San Antonio","Cerro De San Antonio"
757,"47170","municipality","Chivolo",15.0,"Chivolo","Chivolo","Chivolo"
758,"47189","municipality","Ciénaga",15.0,"Ciénaga","Ciénaga","Ciénaga"
759,"47205","municipality","Concordia",15.0,"Concordia","Concordia","Concordia"
760,"47245","municipality","El Banco",15.0,"El Banco","El Banco","El Banco"
761,"47258","municipality","El Piñón",15.0,"El Piñón","El Piñón","El Piñón"
762,"47268","municipality","El Retén",15.0,"El Retén","El Retén","El Retén"
763,"47288","municipality","Fundación",15.0,"Fundación","Fundación","Fundación"
764,"47318","municipality","Guamal",15.0,"Guamal","Guamal","Guamal"
765,"47460","municipality","Nueva Granada",15.0,"Nueva Granada","Nueva Granada","Nueva Granada"
766,"47541","municipality","Pedraza",15.0,"Pedraza","Pedraza","Pedraza"
767,"47545","municipality","Pijiño Del Carmen",15.0,"Pijiño Del Carmen","Pijiño Del Carmen","Pijiño Del Carmen"
768,"47551","municipality","Pivijay",15.0,"Pivijay","Pivijay","Pivijay"
769,"47555","municipality","Plato",15.0,"Plato","Plato","Plato"
770,"47570","municipality","Puebloviejo",15.0,"Puebloviejo","Puebloviejo","Puebloviejo"
771,"47605","municipality","Remolino",15.0,"Remolino","Remolino","Remolino"
772,"47660","municipality","Sabanas De San Ángel",15.0,"Sabanas De San Ángel","Sabanas De San Ángel","Sabanas De San Ángel"
773,"47675","municipality","Salamina",15.0,"Salamina","Salamina","Salamina"
774,"47692","municipality","San Sebastián De Buenavista",15.0,"San Sebastián De Buenavista","San Sebastián De Buenavista","San Sebastián De Buenavista"
775,"47703","municipality","San Zenón",15.0,"San Zenón","San Zenón","San Zenón"
776,"47707","municipality","Santa Ana",15.0,"Santa Ana","Santa Ana","Santa Ana"
777,"47720","municipality","Santa Bárbara De Pinto",15.0,"Santa Bárbara De Pinto","Santa Bárbara De Pinto","Santa Bárbara De Pinto"
778,"47745","municipality","Sitionuevo",15.0,"Sitionuevo","Sitionuevo","Sitionuevo"
779,"47798","municipality","Tenerife",15.0,"Tenerife","Tenerife","Tenerife"
780,"47960","municipality","Zapayán",15.0,"Zapayán","Zapayán","Zapayán"
781,"47980","municipality","Zona Bananera",15.0,"Zona Bananera","Zona Bananera","Zona Bananera"
782,"50001","municipality","Villavicencio",16.0,"Villavicencio","Villavicencio","Villavicencio"
783,"50006","municipality","Acacías",16.0,"Acacías","Acacías","Acacías"
784,"50110","municipality","Barranca De Upía",16.0,"Barranca De Upía","Barranca De Upía","Barranca De Upía"
785,"50124","municipality","Cabuyaro",16.0,"Cabuyaro","Cabuyaro","Cabuyaro"
786,"50150","municipality","Castilla La Nueva",16.0,"Castilla La Nueva","Castilla La Nueva","Castilla La Nueva"
787,"50223","municipality","Cubarral",16.0,"Cubarral","Cubarral","Cubarral"
788,"50226","municipality","Cumaral",16.0,"Cumaral","Cumaral","Cumaral"
789,"50245","municipality","El Calvario",16.0,"El Calvario","El Calvario","El Calvario"
790,"50251","municipality","El Castillo",16.0,"El Castillo","El Castillo","El Castillo"
791,"50270","municipality","El Dorado",16.0,"El Dorado","El Dorado","El Dorado"
792,"50287","municipality","Fuente De Oro",16.0,"Fuente De Oro","Fuente De Oro","Fuente De Oro"
793,"50313","municipality","Granada",16.0,"Granada","Granada","Granada"
794,"50318","municipality","Guamal",16.0,"Guamal","Guamal","Guamal"
795,"50325","municipality","Mapiripán",16.0,"Mapiripán","Mapiripán","Mapiripán"
796,"50330","municipality","Mesetas",16.0,"Mesetas","Mesetas","Mesetas"
797,"50350","municipality","La Macarena",16.0,"La Macarena","La Macarena","La Macarena"
798,"50370","municipality","Uribe",16.0,"Uribe","Uribe","Uribe"
799,"50400","municipality","Lejanías",16.0,"Lejanías","Lejanías","Lejanías"
800,"50450","municipality","Puerto Concordia",16.0,"Puerto Concordia","Puerto Concordia","Puerto Concordia"
801,"50568","municipality","Puerto Gaitán",16.0,"Puerto Gaitán","Puerto Gaitán","Puerto Gaitán"
802,"50573","municipality","Puerto López",16.0,"Puerto López","Puerto López","Puerto López"
803,"50577","municipality","Puerto Lleras",16.0,"Puerto Lleras","Puerto Lleras","Puerto Lleras"
804,"50590","municipality","Puerto Rico",16.0,"Puerto Rico","Puerto Rico","Puerto Rico"
805,"50606","municipality","Restrepo",16.0,"Restrepo","Restrepo","Restrepo"
806,"50680","municipality","San Carlos De Guaroa",16.0,"San Carlos De Guaroa","San Carlos De Guaroa","San Carlos De Guaroa"
807,"50683","municipality","San Juan De Arama",16.0,"San Juan De Arama","San Juan De Arama","San Juan De Arama"
808,"50686","municipality","San Juanito",16.0,"San Juanito","San Juanito","San Juanito"
809,"50689","municipality","San Martín",16.0,"San Martín","San Martín","San Martín"
810,"50711","municipality","Vistahermosa",16.0,"Vistahermosa","Vistahermosa","Vistahermosa"
811,"52001","municipality","Pasto",17.0,"Pasto","Pasto","Pasto"
812,"52019","municipality","Albán",17.0,"Albán","Albán","Albán"
813,"52022","municipality","Aldana",17.0,"Aldana","Aldana","Aldana"
814,"52036","municipality","Ancuyá",17.0,"Ancuyá","Ancuyá","Ancuyá"
815,"52051","municipality","Arboleda",17.0,"Arboleda","Arboleda","Arboleda"
816,"52079","municipality","Barbacoas",17.0,"Barbacoas","Barbacoas","Barbacoas"
817,"52083","municipality","Belén",17.0,"Belén","Belén","Belén"
818,"52110","municipality","Buesaco",17.0,"Buesaco","Buesaco","Buesaco"
819,"52203","municipality","Colón",17.0,"Colón","Colón","Colón"
820,"52207","municipality","Consacá",17.0,"Consacá","Consacá","Consacá"
821,"52210","municipality","Contadero",17.0,"Contadero","Contadero","Contadero"
822,"52215","municipality","Córdoba",17.0,"Córdoba","Córdoba","Córdoba"
823,"52224","municipality","Cuaspúd",17.0,"Cuaspúd","Cuaspúd","Cuaspúd"
824,"52227","municipality","Cumbal",17.0,"Cumbal","Cumbal","Cumbal"
825,"52233","municipality","Cumbitara",17.0,"Cumbitara","Cumbitara","Cumbitara"
826,"52240","municipality","Chachagüí",17.0,"Chachagüí","Chachagüí","Chachagüí"
827,"52250","municipality","El Charco",17.0,"El Charco","El Charco","El Charco"
828,"52254","municipality","El Peñol",17.0,"El Peñol","El Peñol","El Peñol"
829,"52256","municipality","El Rosario",17.0,"El Rosario","El Rosario","El Rosario"
830,"52258","municipality","El Tablón De Gómez",17.0,"El Tablón De Gómez","El Tablón De Gómez","El Tablón De Gómez"
831,"52260","municipality","El Tambo",17.0,"El Tambo","El Tambo","El Tambo"
832,"52287","municipality","Funes",17.0,"Funes","Funes","Funes"
833,"52317","municipality","Guachucal",17.0,"Guachucal","Guachucal","Guachucal"
834,"52320","municipality","Guaitarilla",17.0,"Guaitarilla","Guaitarilla","Guaitarilla"
835,"52323","municipality","Gualmatán",17.0,"Gualmatán","Gualmatán","Gualmatán"
836,"52352","municipality","Iles",17.0,"Iles","Iles","Iles"
837,"52354","municipality","Imués",17.0,"Imués","Imués","Imués"
838,"52356","municipality","Ipiales",17.0,"Ipiales","Ipiales","Ipiales"
839,"52378","municipality","La Cruz",17.0,"La Cruz","La Cruz","La Cruz"
840,"52381","municipality","La Florida",17.0,"La Florida","La Florida","La Florida"
841,"52385","municipality","La Llanada",17.0,"La Llanada","La Llanada","La Llanada"
842,"52390","municipality","La Tola",17.0,"La Tola","La Tola","La Tola"
843,"52399","municipality","La Unión",17.0,"La Unión","La Unión","La Unión"
844,"52405","municipality","Leiva",17.0,"Leiva","Leiva","Leiva"
845,"52411","municipality","Linares",17.0,"Linares","Linares","Linares"
846,"52418","municipality","Los Andes",17.0,"Los Andes","Los Andes","Los Andes"
847,"52427","municipality","Magüí",17.0,"Magüí","Magüí","Magüí"
848,"52435","municipality","Mallama",17.0,"Mallama","Mallama","Mallama"
849,"52473","municipality","Mosquera",17.0,"Mosquera","Mosquera","Mosquera"
850,"52480","municipality","Nariño",17.0,"Nariño","Nariño","Nariño"
851,"52490","municipality","Olaya Herrera",17.0,"Olaya Herrera","Olaya Herrera","Olaya Herrera"
852,"52506","municipality","Ospina",17.0,"Ospina","Ospina","Ospina"
853,"52520","municipality","Francisco Pizarro",17.0,"Francisco Pizarro","Francisco Pizarro","Francisco Pizarro"
854,"52540","municipality","Policarpa",17.0,"Policarpa","Policarpa","Policarpa"
855,"52560","municipality","Potosí",17.0,"Potosí","Potosí","Potosí"
856,"52565","municipality","Providencia",17.0,"Providencia","Providencia","Providencia"
857,"52573","municipality","Puerres",17.0,"Puerres","Puerres","Puerres"
858,"52585","municipality","Pupiales",17.0,"Pupiales","Pupiales","Pupiales"
859,"52612","municipality","Ricaurte",17.0,"Ricaurte","Ricaurte","Ricaurte"
860,"52621","municipality","Roberto Payán",17.0,"Roberto Payán","Roberto Payán","Roberto Payán"
861,"52678","municipality","Samaniego",17.0,"Samaniego","Samaniego","Samaniego"
862,"52683","municipality","Sandoná",17.0,"Sandoná","Sandoná","Sandoná"
863,"52685","municipality","San Bernardo",17.0,"San Bernardo","San Bernardo","San Bernardo"
864,"52687","municipality","San Lorenzo",17.0,"San Lorenzo","San Lorenzo","San Lorenzo"
865,"52693","municipality","San Pablo",17.0,"San Pablo","San Pablo","San Pablo"
866,"52694","municipality","San Pedro De Cartago",17.0,"San Pedro De Cartago","San Pedro De Cartago","San Pedro De Cartago"
867,"52696","municipality","Santa Bárbara",17.0,"Santa Bárbara","Santa Bárbara","Santa Bárbara"
868,"52699","municipality","Santacruz",17.0,"Santacruz","Santacruz","Santacruz"
869,"52720","municipality","Sapuyes",17.0,"Sapuyes","Sapuyes","Sapuyes"
870,"52786","municipality","Taminango",17.0,"Taminango","Taminango","Taminango"
871,"52788","municipality","Tangua",17.0,"Tangua","Tangua","Tangua"
872,"52835","municipality","San Andrés De Tumaco",17.0,"San Andrés De Tumaco","San Andrés De Tumaco","San Andrés De Tumaco"
873,"52838","municipality","Túquerres",17.0,"Túquerres","Túquerres","Túquerres"
874,"52885","municipality","Yacuanquer",17.0,"Yacuanquer","Yacuanquer","Yacuanquer"
875,"54001","municipality","Cúcuta",18.0,"Cúcuta","Cúcuta","Cúcuta"
876,"54003","municipality","Ábrego",18.0,"Ábrego","Ábrego","Ábrego"
877,"54051","municipality","Arboledas",18.0,"Arboledas","Arboledas","Arboledas"
878,"54099","municipality","Bochalema",18.0,"Bochalema","Bochalema","Bochalema"
879,"54109","municipality","Bucarasica",18.0,"Bucarasica","Bucarasica","Bucarasica"
880,"54125","municipality","Cácota",18.0,"Cácota","Cácota","Cácota"
881,"54128","municipality","Cáchira",18.0,"Cáchira","Cáchira","Cáchira"
882,"54172","municipality","Chinácota",18.0,"Chinácota","Chinácota","Chinácota"
883,"54174","municipality","Chitagá",18.0,"Chitagá","Chitagá","Chitagá"
884,"54206","municipality","Convención",18.0,"Convención","Convención","Convención"
885,"54223","municipality","Cucutilla",18.0,"Cucutilla","Cucutilla","Cucutilla"
886,"54239","municipality","Durania",18.0,"Durania","Durania","Durania"
887,"54245","municipality","El Carmen",18.0,"El Carmen","El Carmen","El Carmen"
888,"54250","municipality","El Tarra",18.0,"El Tarra","El Tarra","El Tarra"
889,"54261","municipality","El Zulia",18.0,"El Zulia","El Zulia","El Zulia"
890,"54313","municipality","Gramalote",18.0,"Gramalote","Gramalote","Gramalote"
891,"54344","municipality","Hacarí",18.0,"Hacarí","Hacarí","Hacarí"
892,"54347","municipality","Herrán",18.0,"Herrán","Herrán","Herrán"
893,"54377","municipality","Labateca",18.0,"Labateca","Labateca","Labateca"
894,"54385","municipality","La Esperanza",18.0,"La Esperanza","La Esperanza","La Esperanza"
895,"54398","municipality","La Playa",18.0,"La Playa","La Playa","La Playa"
896,"54405","municipality","Los Patios",18.0,"Los Patios","Los Patios","Los Patios"
897,"54418","municipality","Lourdes",18.0,"Lourdes","Lourdes","Lourdes"
898,"54480","municipality","Mutiscua",18.0,"Mutiscua","Mutiscua","Mutiscua"
899,"54498","municipality","Ocaña",18.0,"Ocaña","Ocaña","Ocaña"
900,"54518","municipality","Pamplona",18.0,"Pamplona","Pamplona","Pamplona"
901,"54520","municipality","Pamplonita",18.0,"Pamplonita","Pamplonita","Pamplonita"
902,"54553","municipality","Puerto Santander",18.0,"Puerto Santander","Puerto Santander","Puerto Santander"
903,"54599","municipality","Ragonvalia",18.0,"Ragonvalia","Ragonvalia","Ragonvalia"
904,"54660","municipality","Salazar",18.0,"Salazar","Salazar","Salazar"
905,"54670","municipality","San Calixto",18.0,"San Calixto","San Calixto","San Calixto"
906,"54673","municipality","San Cayetano",18.0,"San Cayetano","San Cayetano","San Cayetano"
907,"54680","municipality","Santiago",18.0,"Santiago","Santiago","Santiago"
908,"54720","municipality","Sardinata",18.0,"Sardinata","Sardinata","Sardinata"
909,"54743","municipality","Silos",18.0,"Silos","Silos","Silos"
910,"54800","municipality","Teorama",18.0,"Teorama","Teorama","Teorama"
911,"54810","municipality","Tibú",18.0,"Tibú","Tibú","Tibú"
912,"54820","municipality","Toledo",18.0,"Toledo","Toledo","Toledo"
913,"54871","municipality","Villa Caro",18.0,"Villa Caro","Villa Caro","Villa Caro"
914,"54874","municipality","Villa Del Rosario",18.0,"Villa Del Rosario","Villa Del Rosario","Villa Del Rosario"
915,"63001","municipality","Armenia",19.0,"Armenia","Armenia","Armenia"
916,"63111","municipality","Buenavista",19.0,"Buenavista","Buenavista","Buenavista"
917,"63130","municipality","Calarcá",19.0,"Calarcá","Calarcá","Calarcá"
918,"63190","municipality","Circasia",19.0,"Circasia","Circasia","Circasia"
919,"63212","municipality","Córdoba",19.0,"Córdoba","Córdoba","Córdoba"
920,"63272","municipality","Filandia",19.0,"Filandia","Filandia","Filandia"
921,"63302","municipality","Génova",19.0,"Génova","Génova","Génova"
922,"63401","municipality","La Tebaida",19.0,"La Tebaida","La Tebaida","La Tebaida"
923,"63470","municipality","Montenegro",19.0,"Montenegro","Montenegro","Montenegro"
924,"63548","municipality","Pijao",19.0,"Pijao","Pijao","Pijao"
925,"63594","municipality","Quimbaya",19.0,"Quimbaya","Quimbaya","Quimbaya"
926,"63690","municipality","Salento",19.0,"Salento","Salento","Salento"
927,"66001","municipality","Pereira",20.0,"Pereira","Pereira","Pereira"
928,"66045","municipality","Apía",20.0,"Apía","Apía","Apía"
929,"66075","municipality","Balboa",20.0,"Balboa","Balboa","Balboa"
930,"66088","municipality","Belén De Umbría",20.0,"Belén De Umbría","Belén De Umbría","Belén De Umbría"
931,"66170","municipality","Dosquebradas",20.0,"Dosquebradas","Dosquebradas","Dosquebradas"
932,"66318","municipality","Guática",20.0,"Guática","Guática","Guática"
933,"66383","municipality","La Celia",20.0,"La Celia","La Celia","La Celia"
934,"66400","municipality","La Virginia",20.0,"La Virginia","La Virginia","La Virginia"
935,"66440","municipality","Marsella",20.0,"Marsella","Marsella","Marsella"
936,"66456","municipality","Mistrató",20.0,"Mistrató","Mistrató","Mistrató"
937,"66572","municipality","Pueblo Rico",20.0,"Pueblo Rico","Pueblo Rico","Pueblo Rico"
938,"66594","municipality","Quinchía",20.0,"Quinchía","Quinchía","Quinchía"
939,"66682","municipality","Santa Rosa De Cabal",20.0,"Santa Rosa De Cabal","Santa Rosa De Cabal","Santa Rosa De Cabal"
940,"66687","municipality","Santuario",20.0,"Santuario","Santuario","Santuario"
941,"68001","municipality","Bucaramanga",21.0,"Bucaramanga","Bucaramanga","Bucaramanga"
942,"68013","municipality","Aguada",21.0,"Aguada","Aguada","Aguada"
943,"68020","municipality","Albania",21.0,"Albania","Albania","Albania"
944,"68051","municipality","Aratoca",21.0,"Aratoca","Aratoca","Aratoca"
945,"68077","municipality","Barbosa",21.0,"Barbosa","Barbosa","Barbosa"
946,"68079","municipality","Barichara",21.0,"Barichara","Barichara","Barichara"
947,"68081","municipality","Barrancabermeja",21.0,"Barrancabermeja","Barrancabermeja","Barrancabermeja"
948,"68092","municipality","Betulia",21.0,"Betulia","Betulia","Betulia"
949,"68101","municipality","Bolívar",21.0,"Bolívar","Bolívar","Bolívar"
950,"68121","municipality","Cabrera",21.0,"Cabrera","Cabrera","Cabrera"
951,"68132","municipality","California",21.0,"California","California","California"
952,"68147","municipality","Capitanejo",21.0,"Capitanejo","Capitanejo","Capitanejo"
953,"68152","municipality","Carcasí",21.0,"Carcasí","Carcasí","Carcasí"
954,"68160","municipality","Cepitá",21.0,"Cepitá","Cepitá","Cepitá"
955,"68162","municipality","Cerrito",21.0,"Cerrito","Cerrito","Cerrito"
956,"68167","municipality","Charalá",21.0,"Charalá","Charalá","Charalá"
957,"68169","municipality","Charta",21.0,"Charta","Charta","Charta"
958,"68176","municipality","Chima",21.0,"Chima","Chima","Chima"
959,"68179","municipality","Chipatá",21.0,"Chipatá","Chipatá","Chipatá"
960,"68190","municipality","Cimitarra",21.0,"Cimitarra","Cimitarra","Cimitarra"
961,"68207","municipality","Concepción",21.0,"Concepción","Concepción","Concepción"
962,"68209","municipality","Confines",21.0,"Confines","Confines","Confines"
963,"68211","municipality","Contratación",21.0,"Contratación","Contratación","Contratación"
964,"68217","municipality","Coromoro",21.0,"Coromoro","Coromoro","Coromoro"
965,"68229","municipality","Curití",21.0,"Curití","Curití","Curití"
966,"68235","municipality","El Carmen De Chucurí",21.0,"El Carmen De Chucurí","El Carmen De Chucurí","El Carmen De Chucurí"
967,"68245","municipality","El Guacamayo",21.0,"El Guacamayo","El Guacamayo","El Guacamayo"
968,"68250","municipality","El Peñón",21.0,"El Peñón","El Peñón","El Peñón"
969,"68255","municipality","El Playón",21.0,"El Playón","El Playón","El Playón"
970,"68264","municipality","Encino",21.0,"Encino","Encino","Encino"
971,"68266","municipality","Enciso",21.0,"Enciso","Enciso","Enciso"
972,"68271","municipality","Florián",21.0,"Florián","Florián","Florián"
973,"68276","municipality","Floridablanca",21.0,"Floridablanca","Floridablanca","Floridablanca"
974,"68296","municipality","Galán",21.0,"Galán","Galán","Galán"
975,"68298","municipality","Gámbita",21.0,"Gámbita","Gámbita","Gámbita"
976,"68307","municipality","Girón",21.0,"Girón","Girón","Girón"
977,"68318","municipality","Guaca",21.0,"Guaca","Guaca","Guaca"
978,"68320","municipality","Guadalupe",21.0,"Guadalupe","Guadalupe","Guadalupe"
979,"68322","municipality","Guapotá",21.0,"Guapotá","Guapotá","Guapotá"
980,"68324","municipality","Guavatá",21.0,"Guavatá","Guavatá","Guavatá"
981,"68327","municipality","Güepsa",21.0,"Güepsa","Güepsa","Güepsa"
982,"68344","municipality","Hato",21.0,"Hato","Hato","Hato"
983,"68368","municipality","Jesús María",21.0,"Jesús María","Jesús María","Jesús María"
984,"68370","municipality","Jordán",21.0,"Jordán","Jordán","Jordán"
985,"68377","municipality","La Belleza",21.0,"La Belleza","La Belleza","La Belleza"
986,"68385","municipality","Landázuri",21.0,"Landázuri","Landázuri","Landázuri"
987,"68397","municipality","La Paz",21.0,"La Paz","La Paz","La Paz"
988,"68406","municipality","Lebrija",21.0,"Lebrija","Lebrija","Lebrija"
989,"68418","municipality","Los Santos",21.0,"Los Santos","Los Santos","Los Santos"
990,"68425","municipality","Macaravita",21.0,"Macaravita","Macaravita","Macaravita"
991,"68432","municipality","Málaga",21.0,"Málaga","Málaga","Málaga"
992,"68444","municipality","Matanza",21.0,"Matanza","Matanza","Matanza"
993,"68464","municipality","Mogotes",21.0,"Mogotes","Mogotes","Mogotes"
994,"68468","municipality","Molagavita",21.0,"Molagavita","Molagavita","Molagavita"
995,"68498","municipality","Ocamonte",21.0,"Ocamonte","Ocamonte","Ocamonte"
996,"68500","municipality","Oiba",21.0,"Oiba","Oiba","Oiba"
997,"68502","municipality","Onzaga",21.0,"Onzaga","Onzaga","Onzaga"
998,"68522","municipality","Palmar",21.0,"Palmar","Palmar","Palmar"
999,"68524","municipality","Palmas Del Socorro",21.0,"Palmas Del Socorro","Palmas Del Socorro","Palmas Del Socorro"
1000,"68533","municipality","Páramo",21.0,"Páramo","Páramo","Páramo"
1001,"68547","municipality","Piedecuesta",21.0,"Piedecuesta","Piedecuesta","Piedecuesta"
1002,"68549","municipality","Pinchote",21.0,"Pinchote","Pinchote","Pinchote"
1003,"68572","municipality","Puente Nacional",21.0,"Puente Nacional","Puente Nacional","Puente Nacional"
1004,"68573","municipality","Puerto Parra",21.0,"Puerto Parra","Puerto Parra","Puerto Parra"
1005,"68575","municipality","Puerto Wilches",21.0,"Puerto Wilches","Puerto Wilches","Puerto Wilches"
1006,"68615","municipality","Rionegro",21.0,"Rionegro","Rionegro","Rionegro"
1007,"68655","municipality","Sabana De Torres",21.0,"Sabana De Torres","Sabana De Torres","Sabana De Torres"
1008,"68669","municipality","San Andrés",21.0,"San Andrés","San Andrés","San Andrés"
1009,"68673","municipality","San Benito",21.0,"San Benito","San Benito","San Benito"
1010,"68679","municipality","San Gil",21.0,"San Gil","San Gil","San Gil"
1011,"68682","municipality","San Joaquín",21.0,"San Joaquín","San Joaquín","San Joaquín"
1012,"68684","municipality","San José De Miranda",21.0,"San José De Miranda","San José De Miranda","San José De Miranda"
1013,"68686","municipality","San Miguel",21.0,"San Miguel","San Miguel","San Miguel"
1014,"68689","municipality","San Vicente De Chucurí",21.0,"San Vicente De Chucurí","San Vicente De Chucurí","San Vicente De Chucurí"
