"","code","name","level","parent_id"
323,"4201","Encargados y supervisores de ventas de productos y de servicios financieros y de alquiler","4digit",322.0
324,"421","Empleados de ventas y vendedores por teléfono","3digit",321.0
325,"4211","Empleados de ventas, despachadores y dependientes en comercios","4digit",324.0
326,"4212","Anaqueleros, acomodadores y seleccionadores de mercancías y alimentadores de máquinas expendedoras","4digit",324.0
327,"4213","Vendedores por teléfono","4digit",324.0
328,"4214","Choferes vendedores","4digit",324.0
329,"422","Agentes, representantes de ventas y vendedores por catálogo","3digit",321.0
330,"4221","Agentes y representantes de ventas y consignatarios","4digit",329.0
331,"4222","Agentes de seguros y servicios financieros (ejecutivos de cuenta)","4digit",329.0
332,"4223","Agentes de bienes raíces","4digit",329.0
333,"4224","Vendedores por catálogo","4digit",329.0
334,"423","Trabajadores en la promoción de ventas y modelos","3digit",321.0
335,"4231","Demostradores y promotores","4digit",334.0
336,"4232","Edecanes","4digit",334.0
337,"4233","Modelos de moda, arte y publicidad","4digit",334.0
338,"43","Trabajadores en el alquiler","2digit",317.0
339,"431","Trabajadores en el alquiler","3digit",338.0
340,"4311","Trabajadores en el alquiler inmobiliario (casas, terrenos, etcétera)","4digit",339.0
341,"4312","Trabajadores en el alquiler de bienes muebles (loza, películas, videojuegos, etcétera)","4digit",339.0
342,"49","Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente","2digit",317.0
343,"499","Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente","3digit",342.0
344,"4999","Otros comerciantes, empleados en ventas y agentes de ventas en establecimientos, no clasificados anteriormente","4digit",343.0
345,"5","Trabajadores en servicios personales y vigilancia","1digit",""
346,"51","Trabajadores en la preparación y servicio de alimentos y bebidas en establecimientos","2digit",345.0
347,"510","Supervisores en la preparación y servicio de alimentos y bebidas, así como en servicios de esparcimiento y de hotelería","3digit",346.0
348,"5101","Supervisores en la preparación y servicio de alimentos y bebidas, así como en servicios de esparcimiento y de hotelería","4digit",347.0
349,"511","Trabajadores en la preparación y servicio de alimentos y bebidas en establecimientos","3digit",346.0
350,"5111","Cocineros","4digit",349.0
351,"5112","Fonderos, vendedores y comerciantes de comida","4digit",349.0
352,"5113","Cocineros domésticos","4digit",349.0
353,"5114","Taqueros y preparadores de comida rápida, antojitos, pizzas, hot dogs, jugos, café, etcétera","4digit",349.0
354,"5115","Cantineros","4digit",349.0
355,"5116","Meseros","4digit",349.0
356,"52","Trabajadores en cuidados personales y del hogar","2digit",345.0
357,"520","Supervisores y encargados de trabajadores en cuidados personales y del hogar","3digit",356.0
358,"5201","Supervisores y encargados de trabajadores en cuidados personales y del hogar","4digit",357.0
359,"521","Peluqueros, embellecedores y similares","3digit",356.0
360,"5211","Peluqueros, barberos, estilistas y peinadores","4digit",359.0
361,"5212","Maquillistas, manicuristas, pedicuristas y tatuadores","4digit",359.0
362,"5213","Bañeros y masajistas","4digit",359.0
363,"522","Trabajadores en el cuidado de personas","3digit",356.0
364,"5221","Cuidadores de niños, personas con discapacidad y ancianos en establecimientos","4digit",363.0
365,"5222","Cuidadores de niños, personas con discapacidad y ancianos en casas particulares","4digit",363.0
366,"523","Azafatas y sobrecargos","3digit",356.0
367,"5231","Azafatas y sobrecargos","4digit",366.0
368,"524","Jardineros","3digit",356.0
369,"5241","Jardineros en establecimientos","4digit",368.0
370,"5242","Jardineros en casas particulares","4digit",368.0
371,"525","Trabajadores en otros servicios personales","3digit",356.0
372,"5251","Astrólogos, adivinadores y afines","4digit",371.0
